geoid10,POP10,long,lat
170311901001025,0,-87.7463,41.93245
170311902003015,87,-87.75037,41.93354
170311902003007,116,-87.75039,41.93445
170312510001003,80,-87.74745,41.90164
170318421005015,0,-87.72703,41.89558
170318421005014,9,-87.72794,41.89555
170312004021015,33,-87.73085,41.91734
170312306001007,0,-87.72702,41.90723
170311610002007,50,-87.73341,41.94721
170311612002005,33,-87.73677,41.93966
170311613003003,30,-87.73436,41.94127
170311613004017,73,-87.73437,41.94218
170312207023001,97,-87.72298,41.93072
170312105012017,215,-87.72258,41.93647
170312105012008,273,-87.72435,41.93757
170312315005019,67,-87.71923,41.89015
170318312001002,110,-87.72501,41.91604
170312229001005,0,-87.72374,41.91611
170312312004012,89,-87.72226,41.89997
170312512004022,92,-87.76228,41.89967
170312508001011,76,-87.75128,41.90683
170311502005008,71,-87.75411,41.95858
170311508003008,101,-87.75087,41.94722
170311508003016,13,-87.75085,41.94631
170311510022006,46,-87.74662,41.9454
170311903001009,50,-87.7582,41.938
170311202001014,63,-87.76713,42.00342
170311101001003,116,-87.7633,41.9863
170311202003023,18,-87.75555,41.99237
170311202004020,0,-87.75096,41.98383
170312510001006,79,-87.74744,41.90073
170312306005002,193,-87.73496,41.90457
170318421001004,0,-87.73736,41.90179
170312305002020,0,-87.73548,41.91007
170318312002029,0,-87.73431,41.91357
170312511001010,113,-87.74958,41.89979
170311602004015,0,-87.74276,41.95342
170311602004011,23,-87.74243,41.95754
170311202001003,64,-87.7665,42.0068
170311202002005,69,-87.75767,41.99847
170311202003001,32,-87.75539,41.9978
170311203003016,216,-87.74529,41.98391
170318318001011,58,-87.71575,41.97842
170318318005015,0,-87.71628,41.98183
170311603001005,186,-87.73057,41.95818
170311204002013,1,-87.75357,41.97593
170311404005005,1,-87.74671,41.9744
170311602003009,105,-87.73479,41.95441
170311601002008,90,-87.74465,41.96691
170311601002010,120,-87.74337,41.96534
170311601001021,126,-87.73915,41.96173
170312003001012,108,-87.73254,41.92324
170312003001006,62,-87.72888,41.92329
170318421005003,127,-87.72832,41.89808
170312004023007,127,-87.73128,41.92168
170312004022010,124,-87.73001,41.91965
170312307003013,52,-87.72416,41.90463
170312306001008,4,-87.72824,41.90746
170312312005001,67,-87.72568,41.90244
170318421006001,89,-87.72715,41.89992
170312001001000,0,-87.73535,41.93797
170311613004024,53,-87.73168,41.94198
170311203001013,43,-87.73102,41.99451
170311405001017,33,-87.73144,41.96746
170311303002004,91,-87.71665,41.98751
170312002002004,0,-87.73606,41.9271
170312001003009,0,-87.7418,41.93252
170312510001014,91,-87.74744,41.8989
170318421001010,23,-87.7392,41.90086
170312306006014,121,-87.73475,41.9083
170312305002021,0,-87.73423,41.91005
170312511002006,93,-87.74953,41.89703
170311612001018,0,-87.74216,41.94439
170311612001008,0,-87.73876,41.94406
170318079003028,48,-87.75534,41.99955
170311203003005,49,-87.74162,41.98686
170311602001005,59,-87.73176,41.96146
170311908003011,5,-87.74792,41.9254
170311903004016,19,-87.76011,41.93158
170311908002008,62,-87.74798,41.9272
170311903004003,42,-87.76108,41.93271
170311911002001,125,-87.74715,41.91806
170312512001003,26,-87.7644,41.90102
170312507002016,34,-87.75732,41.90246
170312508001004,94,-87.75543,41.90872
170311503003002,61,-87.76103,41.95896
170311502002030,101,-87.75614,41.96038
170311508004004,89,-87.75335,41.94946
170311101005019,59,-87.77637,41.99114
170311101005018,110,-87.77738,41.99099
170311902004014,69,-87.75272,41.93167
170311908001008,78,-87.74808,41.92992
170318313001023,2,-87.74417,41.90805
170312004011005,0,-87.7406,41.91899
170312508002016,26,-87.74965,41.90254
170312511001005,35,-87.75115,41.90119
170311302001019,598,-87.73353,41.97935
170311302001020,94,-87.73684,41.98051
170311611001004,98,-87.73864,41.95262
170311603002012,15,-87.73336,41.95402
170311404005036,39,-87.74188,41.96947
170311404005039,0,-87.74057,41.9682
170311101001021,30,-87.76653,41.98315
170311101005015,135,-87.76943,41.98586
170311105015009,58,-87.76027,41.97889
170318317001036,68,-87.74564,41.95047
170311510021004,195,-87.74851,41.94177
170311510022015,92,-87.74492,41.9436
170311202002015,26,-87.7627,41.99823
170311202003004,33,-87.7561,41.99559
170311202004021,0,-87.74904,41.98449
170311204001012,19,-87.75272,41.98023
170311204001002,46,-87.75023,41.9821
170312104002001,0,-87.73338,41.93637
170312207022020,11,-87.72648,41.92565
170312517001021,27,-87.74535,41.89182
170318421005027,0,-87.73526,41.89028
170312315005016,17,-87.72287,41.89013
170312312005000,37,-87.72448,41.90246
170311613001007,104,-87.73021,41.94498
170311613003010,105,-87.73117,41.94018
170311203001018,34,-87.73345,41.99607
170312002002020,120,-87.73472,41.92463
170312002001007,161,-87.73553,41.93008
170312001003022,116,-87.74025,41.93436
170311902002011,81,-87.7483,41.93538
170312004012004,134,-87.73616,41.92162
170311405003003,121,-87.73005,41.96486
170311405001015,36,-87.73266,41.96743
170311303004004,98,-87.71537,41.98571
170311301001026,46,-87.72611,41.99459
170310402012006,65,-87.69352,41.97609
170311605022011,61,-87.7099,41.95549
170311607003010,83,-87.70388,41.94778
170311607004003,137,-87.70637,41.94938
170312101002014,60,-87.70369,41.94167
170312107001005,121,-87.70143,41.93683
170310715006003,9,-87.63572,41.91503
170310811001002,0,-87.6291,41.90026
170313201002018,0,-87.62156,41.88744
170310304002001,59,-87.67122,41.98646
170310304002007,204,-87.66946,41.98475
170310308001009,113,-87.66715,41.98305
170310308001010,6,-87.66821,41.98214
170310629001014,54,-87.65548,41.93556
170310703002006,108,-87.65021,41.92747
170310703002004,208,-87.65082,41.92793
170310703001018,92,-87.65285,41.93016
170312212001002,6,-87.70232,41.91907
170318371001000,0,-87.70386,41.88788
170318367002032,0,-87.70181,41.89002
170318378001007,0,-87.68963,41.88556
170312430002001,86,-87.6807,41.89516
170312406001001,0,-87.68944,41.9141
170312412002012,0,-87.68532,41.90743
170312413001022,103,-87.68127,41.90428
170310505002010,47,-87.68084,41.95296
170310513001017,22,-87.67378,41.93644
170318325001013,7,-87.66728,41.92286
170318323001019,0,-87.6717,41.92011
170310403001003,46,-87.70512,41.98221
170311407024008,151,-87.71532,41.96225
170311407024011,77,-87.71622,41.96134
170311605023012,46,-87.71597,41.95405
170310307033003,18,-87.65954,41.98089
170310305003009,5,-87.66066,41.98428
170310106001015,52,-87.66874,42.00425
170318306001004,113,-87.66955,42.00083
170318306001013,35,-87.66829,41.99856
170310302004004,58,-87.66566,41.99687
170310618001002,405,-87.64791,41.94592
170318367002026,0,-87.69939,41.89125
170312407001006,85,-87.69493,41.91298
170312408001000,79,-87.69783,41.91323
170312226001012,105,-87.70351,41.91473
170312410001009,117,-87.69266,41.90752
170310201001018,185,-87.68956,42.01257
170310208014013,120,-87.69353,41.9877
170310209013002,197,-87.68704,41.99505
170310209013010,180,-87.6876,41.99322
170310209013007,0,-87.68943,41.99319
170310401003006,49,-87.68315,41.97848
170318422001059,24,-87.64701,41.89945
170318423002041,12,-87.64237,41.89016
170312801001007,0,-87.64061,41.88825
170312801002002,0,-87.64056,41.88507
170313301004085,0,-87.61409,41.84866
170318410001004,0,-87.61243,41.84736
170310706001001,50,-87.66538,41.93224
170318325002005,15,-87.66297,41.92433
170318325002025,66,-87.6605,41.92277
170310624001004,93,-87.66542,41.94271
170310501002020,56,-87.67565,41.95491
170310506001008,35,-87.67527,41.9535
170318319002019,153,-87.66971,41.94425
170318319001017,0,-87.66849,41.94426
170318378002001,0,-87.6805,41.88814
170312424002001,38,-87.68327,41.89922
170312424002006,80,-87.68325,41.89831
170312222002009,37,-87.68671,41.91491
170318311004007,92,-87.72206,41.94189
170318311004005,171,-87.72084,41.9419
170312105011005,133,-87.71943,41.93804
170312315003003,8,-87.71708,41.89138
170312315004009,53,-87.71593,41.89272
170312209012006,166,-87.71802,41.91841
170311608004011,12,-87.71485,41.95047
170318311001000,0,-87.70815,41.94639
170310715003019,0,-87.62587,41.91234
170310801004002,0,-87.62613,41.91034
170310801005013,0,-87.62556,41.90733
170310814021000,0,-87.60714,41.89455
170310101003008,192,-87.66724,42.02033
170310101003012,35,-87.66742,42.01947
170310103002012,233,-87.6674,42.01844
170310103002015,299,-87.66928,42.01737
170312106021005,70,-87.71081,41.93316
170312206024001,185,-87.7111,41.93162
170312302001018,8,-87.71257,41.91035
170318366001012,0,-87.70778,41.89806
170310207022002,46,-87.70266,41.99728
170310202001013,31,-87.70116,42.01407
170310202003014,40,-87.70111,42.01771
170310206011003,17,-87.70074,42.0046
170310404023007,50,-87.67958,41.97148
170312204002006,63,-87.70096,41.93094
170310510001017,59,-87.68354,41.94088
170310717001003,33,-87.64094,41.91432
170318383001001,0,-87.6386,41.9033
170318383001011,0,-87.63862,41.90168
170318383001003,23,-87.64054,41.90322
170310818002015,364,-87.63499,41.89781
170310817001012,295,-87.63047,41.89524
170312215001000,2,-87.68791,41.92449
170310506002005,33,-87.67581,41.9485
170310506002019,0,-87.67447,41.94746
170310626001028,66,-87.66993,41.93261
170310625001010,119,-87.67232,41.94079
170318323001026,0,-87.66875,41.91686
170318422001066,0,-87.64897,41.90015
170310706002013,76,-87.66549,41.92633
170310307022000,652,-87.65483,41.98144
170310307061008,3,-87.65373,41.97734
170310106002008,0,-87.666,42.01096
170310301041009,0,-87.66007,41.9973
170310609002003,0,-87.64362,41.94962
170310314006004,0,-87.64877,41.96341
170310608002003,0,-87.64465,41.95356
170310402024015,90,-87.69215,41.97859
170311408002005,46,-87.69946,41.96384
170310402013011,138,-87.69537,41.96935
170310407002001,51,-87.69318,41.96835
170310402011010,60,-87.69139,41.97353
170311605022007,86,-87.70869,41.95551
170312107003020,57,-87.7042,41.93613
170312108001016,0,-87.69883,41.93462
170312101001010,0,-87.70185,41.94215
170310715001003,59,-87.63648,41.91322
170310816001000,396,-87.62893,41.89367
170310817002039,0,-87.63033,41.88962
170310107012017,68,-87.67911,42.0092
170310308003010,28,-87.66798,41.97939
170310304002005,0,-87.67018,41.98552
170310304002008,68,-87.67017,41.9847
170310309001000,0,-87.66918,41.98254
170310107011013,45,-87.67682,42.00559
170310209021010,0,-87.67499,41.99494
170310703002011,115,-87.65176,41.92615
170310318001015,366,-87.6684,41.96605
170318325001017,92,-87.66547,41.92407
170310624001010,44,-87.66673,41.94178
170310625001011,51,-87.67061,41.9408
170318319002023,0,-87.67149,41.94492
170312215002025,33,-87.69108,41.92037
170318378001028,38,-87.69003,41.88251
170318378002009,0,-87.68041,41.88557
170312423002013,103,-87.68171,41.89809
170310506001003,58,-87.67709,41.95395
170318325001028,4,-87.66359,41.92132
170312207024011,51,-87.71767,41.92845
170312106023003,44,-87.71658,41.93496
170312210001010,125,-87.71611,41.9221
170312311001014,63,-87.71544,41.89662
170312229001012,76,-87.71702,41.91636
170318366002028,123,-87.71372,41.90005
170312311001009,110,-87.71491,41.90002
170310810002000,0,-87.63061,41.90018
170310811001003,0,-87.62907,41.89953
170310815002005,213,-87.62487,41.89534
170310814032006,0,-87.62433,41.89274
170313201004007,1425,-87.61569,41.88672
170310102012000,40,-87.67717,42.01862
170310102013005,183,-87.67645,42.0144
170310107021006,295,-87.67099,42.00978
170310312002003,0,-87.65848,41.97239
170310106004014,343,-87.66851,42.00755
170310106001011,82,-87.66997,42.00514
170310302004017,76,-87.66685,41.99569
170310319001003,143,-87.66893,41.96433
170310319002005,142,-87.67047,41.96273
170310602001008,125,-87.67177,41.95868
170310604001012,43,-87.66501,41.95129
170310612001018,57,-87.66097,41.94734
170310612001017,53,-87.6598,41.94739
170312205001013,0,-87.70425,41.92852
170312205002017,149,-87.7066,41.92547
170312212002011,32,-87.70431,41.92352
170318367002042,23,-87.70453,41.88888
170318367002029,0,-87.69484,41.89246
170318367002048,0,-87.69898,41.88838
170312407001002,0,-87.6949,41.91374
170312407001008,111,-87.6937,41.91299
170312411002021,8,-87.69047,41.90325
170312216001023,20,-87.68478,41.92028
170318422001032,0,-87.65123,41.90437
170318422001063,0,-87.65688,41.90349
170318423002007,42,-87.65147,41.89798
170318422001030,0,-87.65243,41.90251
170318422001028,0,-87.65387,41.90245
170318422001025,0,-87.65696,41.90627
170318423001055,0,-87.65854,41.90204
170318423002048,79,-87.64642,41.89081
170312801001024,0,-87.64388,41.88625
170312801002007,0,-87.64581,41.88503
170310207021020,67,-87.70773,41.99475
170310203011003,360,-87.70771,42.00881
170311408005012,32,-87.70322,41.96736
170312101002022,0,-87.70721,41.93962
170318311001016,0,-87.71375,41.94124
170318311001031,137,-87.71459,41.9404
170310713002000,580,-87.64266,41.92464
170318307004004,3,-87.65676,41.96324
170318321002002,101,-87.65619,41.95371
170310610001002,190,-87.65291,41.95011
170312206011004,71,-87.71113,41.92582
170312211001003,14,-87.70981,41.9244
170318366001008,83,-87.7033,41.89765
170312427001008,135,-87.70148,41.89736
170312409001028,0,-87.70116,41.90077
170310206023000,47,-87.69391,42.00038
170310206021009,109,-87.69151,42.00225
170310309001008,33,-87.67426,41.98203
170310205004003,79,-87.68442,41.99939
170310401001026,35,-87.67871,41.97854
170310401001028,75,-87.67579,41.97882
170310502003002,100,-87.68764,41.95836
170310401002013,76,-87.67865,41.97672
170310404024005,121,-87.68134,41.96963
170310404021006,99,-87.67748,41.97402
170312203001010,67,-87.69606,41.92979
170318309003009,0,-87.69046,41.92981
170318410001060,140,-87.61819,41.84657
170312432001011,110,-87.66842,41.89355
170312422002012,42,-87.67404,41.89796
170312421003020,71,-87.67127,41.89685
170312421003023,52,-87.67036,41.89625
170312222001026,72,-87.68368,41.91565
170312414001009,134,-87.67517,41.90787
170318423001013,0,-87.6642,41.91167
170318423001045,0,-87.66615,41.91229
170318423001069,0,-87.66112,41.90491
170312801001020,104,-87.64502,41.88712
170310715003020,0,-87.62641,41.91201
170310812022000,645,-87.62568,41.90188
170310814021012,0,-87.61297,41.89096
170310814031030,97,-87.61595,41.88987
170318102002001,0,-87.67576,42.02135
170310101002009,0,-87.67463,42.02223
170310301011003,9,-87.65962,41.99116
170310306032003,0,-87.65906,41.98638
170310306031001,455,-87.65768,41.98457
170310106004000,0,-87.66588,42.0097
170310202004037,28,-87.69937,42.01434
170310203023033,81,-87.69618,42.00515
170310208012002,14,-87.69756,41.9902
170310402024014,24,-87.6925,41.98043
170310402024011,113,-87.69086,41.98044
170310514002007,181,-87.68114,41.93367
170310510001000,40,-87.6839,41.94291
170318309001009,51,-87.68758,41.93118
170318309001017,0,-87.68491,41.92843
170310713002014,110,-87.64341,41.91917
170310804003005,75,-87.64127,41.90991
170310804001010,831,-87.63907,41.90691
170310817002000,387,-87.63047,41.89445
170312801001018,120,-87.64189,41.88762
170312801002021,0,-87.64193,41.8825
170312215001021,76,-87.68783,41.91896
170312216002032,10,-87.6872,41.91797
170318378002019,99,-87.68035,41.88331
170312431002017,0,-87.67489,41.88925
170312431001004,116,-87.67336,41.89483
170312422002021,16,-87.6755,41.89616
170312422002022,20,-87.67613,41.89616
170312222002003,93,-87.6863,41.91648
170312405001006,23,-87.68177,41.91222
170312405001013,112,-87.68069,41.91147
170312413001005,18,-87.6811,41.90958
170318323001036,0,-87.66709,41.9182
170310105021009,74,-87.66432,42.00267
170310301031003,0,-87.65997,41.99568
170310632001003,203,-87.64095,41.93685
170310321001000,586,-87.65109,41.96109
170310321001005,15,-87.65068,41.9589
170312206025010,95,-87.71685,41.93077
170312106023008,207,-87.71356,41.93522
170312107002015,69,-87.70285,41.93297
170310803003007,14,-87.63608,41.90785
170310803004000,774,-87.63394,41.90935
170310810005001,522,-87.63364,41.90094
170310815002006,0,-87.62484,41.89453
170310815002010,0,-87.62481,41.89293
170310815003010,0,-87.62756,41.88849
170310309004012,0,-87.67064,41.97651
170310310003006,75,-87.6723,41.97215
170310204003013,134,-87.68161,42.0058
170310629003013,146,-87.65856,41.93711
170310629003018,33,-87.65851,41.93484
170310629002013,127,-87.65751,41.93281
170310704002002,67,-87.65519,41.9274
170310711001003,408,-87.65199,41.9245
170318320001019,69,-87.65639,41.94574
170310628001001,109,-87.66008,41.93914
170310318001013,213,-87.67056,41.96613
170310319001005,150,-87.67051,41.9643
170310602001006,13,-87.67352,41.9588
170310604002011,91,-87.66741,41.94952
170310604002000,126,-87.6656,41.94978
170312213001010,199,-87.70009,41.92258
170318371002004,0,-87.70016,41.88792
170312422002019,34,-87.67339,41.8962
170318326002014,0,-87.65993,41.91577
170312402001010,26,-87.67232,41.91255
170318422001018,0,-87.65615,41.91062
170318422001027,0,-87.65525,41.90418
170318423001056,0,-87.65961,41.90395
170312435002029,145,-87.64896,41.89297
170318423002047,112,-87.64719,41.89172
170312801001031,2,-87.6448,41.88596
170318365001008,0,-87.60557,41.82982
170312210002007,91,-87.71439,41.91937
170312311001017,7,-87.71451,41.89573
170312307001007,133,-87.71767,41.90884
170312309002013,73,-87.70836,41.90397
170310202003011,26,-87.7084,42.01779
170310203011007,0,-87.70661,42.00753
170310403001007,69,-87.7003,41.98083
170310308003003,47,-87.66212,41.97902
170310305004006,55,-87.66471,41.9857
170318306002000,301,-87.67151,42.00513
170318306002008,32,-87.6716,42.00419
170318306004009,155,-87.67401,42.0028
170310302004021,0,-87.66864,41.99494
170310702002001,143,-87.6473,41.92733
170310712001007,90,-87.64507,41.92392
170310610001007,121,-87.65286,41.9484
170318307004006,9,-87.65844,41.96373
170312428001032,10,-87.68863,41.89035
170312428001026,0,-87.69034,41.89285
170318371002003,0,-87.69766,41.88799
170312407001001,0,-87.69381,41.91381
170312407001010,112,-87.69248,41.913
170312411001014,160,-87.68864,41.90574
170312425001013,129,-87.69047,41.9006
170310208023008,126,-87.69503,41.99651
170310205001006,46,-87.68202,41.99945
170310206022001,133,-87.69086,42.00044
170310204003011,212,-87.68488,42.00574
170310309002002,58,-87.671,41.9814
170310409002004,69,-87.68309,41.96299
170312204001011,58,-87.69812,41.92795
170318100003016,0,-87.65953,42.01641
170310307061000,0,-87.64869,41.98072
170311408005016,28,-87.70109,41.96692
170310407004001,167,-87.69931,41.9674
170310403003013,47,-87.69998,41.96974
170310402012005,281,-87.69565,41.97532
170311407021009,154,-87.70983,41.96232
170311408004003,73,-87.70803,41.96386
170311605012018,122,-87.71521,41.95838
170312106011006,121,-87.71215,41.93838
170312106011004,124,-87.71093,41.93839
170311607004007,82,-87.70692,41.94776
170311608001012,134,-87.70881,41.94936
170310801005006,264,-87.62847,41.90864
170310801002001,30,-87.62653,41.9056
170310812013002,293,-87.628,41.90111
170310812011001,0,-87.6265,41.90057
170310814031029,0,-87.61908,41.89026
170318367002004,0,-87.70287,41.89535
170310208023018,58,-87.69923,41.99487
170310208022005,178,-87.69795,41.99309
170310202004024,16,-87.69608,42.01736
170310505001009,81,-87.68566,41.95133
170310514002008,29,-87.67917,41.93334
170310514001012,116,-87.68195,41.93839
170310711001019,59,-87.65073,41.92065
170310711001024,7,-87.64938,41.91837
170310717001007,147,-87.64322,41.91372
170310818002019,1,-87.63641,41.8958
170310817002013,0,-87.6326,41.89279
170318391001027,0,-87.63432,41.88658
170318391001065,2,-87.63016,41.88289
170313301004006,0,-87.61142,41.86361
170310107011011,94,-87.6806,42.00704
170310309003017,49,-87.67407,41.97838
170310628003012,89,-87.66195,41.93517
170312105012001,0,-87.72252,41.93871
170312209013001,163,-87.72266,41.91995
170312307002003,133,-87.71817,41.90541
170312307002012,46,-87.71748,41.90364
170318311003016,70,-87.72335,41.9437
170310814031028,101,-87.61803,41.88937
170310312004002,314,-87.65602,41.97429
170310306012003,0,-87.65926,41.98867
170310302001011,90,-87.66143,41.99569
170310609003000,688,-87.64627,41.95144
170310315022000,361,-87.65029,41.96409
170310208013001,112,-87.69529,41.98587
170310406003011,35,-87.68729,41.96719
170310406002017,37,-87.6885,41.96531
170312108001024,32,-87.69857,41.93283
170318437001023,2,-87.6894,41.93991
170310704001014,87,-87.65551,41.9292
170310604002007,30,-87.6649,41.94727
170312214002004,59,-87.69624,41.92138
170312428001015,49,-87.68832,41.89369
170312428001006,49,-87.68835,41.89503
170318324001007,85,-87.69533,41.91592
170312214003007,81,-87.69696,41.91783
170312424001003,85,-87.68483,41.90169
170310208024020,48,-87.69253,41.99496
170310502003005,81,-87.68582,41.9568
170310404025007,261,-87.67591,41.96971
170311406024006,49,-87.72354,41.96122
170318080023045,0,-87.71492,41.99754
170311301003008,0,-87.71457,41.99403
170318318005000,0,-87.70761,41.98114
170311407023000,0,-87.7145,41.96566
170311604001030,21,-87.71844,41.95404
170310321001003,463,-87.65266,41.95947
170310321005003,14,-87.65419,41.95495
170318321003007,33,-87.65108,41.95307
170312106012005,76,-87.71091,41.93659
170312106022002,41,-87.712,41.93531
170312106022005,0,-87.71258,41.93326
170312211003014,50,-87.71279,41.92029
170312315003014,0,-87.71605,41.88944
170318366001031,19,-87.71325,41.89571
170312309003009,106,-87.71303,41.90664
170312303001011,37,-87.71578,41.9103
170312309002008,79,-87.7085,41.90487
170318366002007,111,-87.70908,41.90125
170312409001011,0,-87.70629,41.90178
170310803002002,583,-87.6359,41.90472
170313201002027,4,-87.62483,41.8848
170318102006013,0,-87.68665,42.01971
170310514002001,11,-87.67915,41.93571
170310707002005,85,-87.67387,41.92698
170310511001000,47,-87.67905,41.94297
170318309001023,0,-87.67776,41.92514
170310718002001,107,-87.64799,41.91261
170310718001012,213,-87.64393,41.91244
170318422001000,0,-87.64422,41.91076
170318422001041,0,-87.64423,41.90812
170318422001075,0,-87.64396,41.9009
170310818003015,0,-87.63689,41.88956
170318391001026,5,-87.63435,41.88601
170318391001034,0,-87.63318,41.88542
170313301004018,0,-87.61371,41.86241
170310318001008,63,-87.67375,41.96791
170310104001004,251,-87.65823,42.00503
170310104003009,218,-87.66045,42.0031
170310104003005,0,-87.65614,41.99863
170310633032001,0,-87.63215,41.93386
170310619023001,0,-87.63729,41.94555
170310206012020,36,-87.70636,41.99767
170310402014003,78,-87.69852,41.97263
170310303001018,191,-87.67069,41.99504
170310303002004,166,-87.67225,41.99336
170318306003015,31,-87.67432,41.99824
170310703001010,41,-87.65049,41.93179
170310317003008,26,-87.66623,41.96436
170310601003005,131,-87.66874,41.95704
170312205003013,0,-87.70709,41.92879
170310705002000,143,-87.65878,41.92743
170310704002016,53,-87.65723,41.92557
170310623001012,26,-87.66114,41.94117
170310623001017,55,-87.66035,41.94012
170310318001009,0,-87.67371,41.96609
170318308003000,0,-87.67429,41.96244
170312204002027,30,-87.69922,41.92501
170318371002000,0,-87.69007,41.88808
170312425002002,159,-87.69063,41.89912
170318371002012,5,-87.69456,41.88544
170312411001004,78,-87.68872,41.90914
170318324001003,93,-87.6935,41.91684
170312412002015,0,-87.6858,41.90329
170310409002000,121,-87.6794,41.96235
170310502002014,55,-87.68047,41.9603
170312203002005,51,-87.69597,41.92715
170312203001026,0,-87.69446,41.92834
170318309003015,0,-87.69236,41.92943
170310505002019,52,-87.68324,41.95158
170312105022006,190,-87.72032,41.93424
170312312002002,125,-87.71791,41.89818
170312311001006,55,-87.71624,41.90127
170310714002011,0,-87.63562,41.91922
170310810001000,0,-87.63105,41.9025
170310814011000,622,-87.62232,41.89626
170310814033000,648,-87.6186,41.89223
170310814031020,0,-87.61911,41.8907
170310312003009,209,-87.65671,41.97427
170312212001010,57,-87.70495,41.91968
170318367001032,0,-87.70822,41.88993
170312408002009,126,-87.69946,41.91312
170312426002002,135,-87.69563,41.90222
170312426001014,95,-87.69319,41.90321
170310208022003,174,-87.69676,41.99311
170310201001004,103,-87.68987,42.01487
170310204001003,132,-87.68937,42.0118
170310206024013,48,-87.69701,42.00215
170310203023035,19,-87.69161,42.00524
170310707001014,145,-87.6741,41.93065
170310512002012,93,-87.67495,41.93984
170318422001040,28,-87.64597,41.90697
170312801002000,0,-87.63845,41.8851
170318391001044,0,-87.63463,41.88477
170313301004067,0,-87.61378,41.85241
170311406024003,145,-87.72174,41.96216
170311407023005,250,-87.71782,41.96381
170311402001008,99,-87.70947,41.97118
170311604001021,90,-87.71881,41.95651
170311608004008,68,-87.71718,41.94939
170311608004005,12,-87.71718,41.95269
170318311001014,0,-87.7148,41.94312
170318311001012,0,-87.71515,41.94334
170310302002014,51,-87.66126,41.99044
170310305003013,61,-87.66111,41.98633
170310106001001,0,-87.66607,42.00729
170310302001006,198,-87.66478,41.99725
170310302001007,54,-87.66384,41.99566
170310620001000,505,-87.64678,41.94319
170310620001005,8,-87.64895,41.94143
170310631002006,138,-87.6459,41.93935
170310631001003,26,-87.64873,41.93698
170310315021003,7,-87.65441,41.96316
170310315022002,30,-87.65324,41.96428
170312106021015,30,-87.71189,41.93274
170312206024002,91,-87.71171,41.93104
170310209022010,78,-87.67878,41.9913
170310209022012,53,-87.68018,41.99127
170310209012003,35,-87.68453,41.99351
170310208014018,161,-87.69048,41.98771
170310401001003,0,-87.68095,41.98093
170310401001005,0,-87.67805,41.98147
170310404012009,2,-87.68845,41.96939
170310503001001,65,-87.69053,41.96107
170310408001007,82,-87.68965,41.96245
170312205003001,104,-87.70587,41.93112
170312203001002,0,-87.69444,41.93183
170311607002002,70,-87.70278,41.95304
170311607001009,66,-87.7003,41.95123
170318437001004,33,-87.6899,41.9515
170310505005004,17,-87.68804,41.94947
170310510001006,0,-87.68809,41.94081
170310510001028,0,-87.68802,41.93986
170312109001012,2,-87.69324,41.93838
170312214002006,38,-87.69484,41.92107
170318371002020,57,-87.69713,41.88471
170312429001008,85,-87.68312,41.89377
170312429002024,0,-87.68297,41.88885
170312411001009,117,-87.68812,41.90915
170312406001006,131,-87.68881,41.91303
170312412002006,11,-87.68654,41.90759
170310502002043,10,-87.68042,41.95438
170310707002015,0,-87.67175,41.9259
170310801005008,0,-87.62529,41.9073
170318100003017,178,-87.67503,42.02522
170310306011000,558,-87.65643,41.98872
170310306013004,253,-87.65538,41.98752
170310104002005,136,-87.66152,42.00859
170310619023002,0,-87.6379,41.94378
170310619023003,0,-87.64012,41.94434
170312227002009,102,-87.71267,41.91576
170312303001010,35,-87.71411,41.91032
170310202003037,47,-87.70318,42.01585
170310203013006,75,-87.70329,42.01086
170310402023006,176,-87.69544,41.98063
170310713001014,207,-87.64046,41.91891
170310803001003,0,-87.63682,41.90738
170310803001007,0,-87.63584,41.90619
170310803002005,27,-87.6378,41.90508
170310810005004,2,-87.63279,41.89733
170310817002043,0,-87.6303,41.88882
170313201002021,217,-87.62577,41.88544
170313201002026,0,-87.62574,41.88481
170310201002003,12,-87.68836,42.01933
170310201001010,55,-87.68587,42.01482
170310102012020,0,-87.68339,42.01857
170310102012036,210,-87.68384,42.01582
170310107012003,230,-87.68251,42.01186
170310107012012,54,-87.67915,42.01041
170310512001008,67,-87.67499,41.94166
170310513001006,39,-87.67508,41.93847
170318322001013,0,-87.67871,41.92193
170318322001015,0,-87.68315,41.92488
170318422001034,0,-87.64908,41.90691
170318391001060,0,-87.6361,41.88229
170313301004035,0,-87.61437,41.85236
170310705003005,90,-87.66323,41.93135
170310624001020,85,-87.66537,41.94089
170310101002010,149,-87.67466,42.02121
170313510001005,40,-87.61028,41.83413
170318392001001,169,-87.61822,41.84389
170313510003003,0,-87.61638,41.83757
170313510003002,0,-87.61451,41.83805
170318380001007,68,-87.68027,41.88029
170312432002024,0,-87.6701,41.88962
170312222001025,20,-87.68218,41.91499
170318310001010,28,-87.67972,41.91265
170318310001006,119,-87.67879,41.91405
170318310001011,46,-87.67999,41.91321
170312414003016,31,-87.67174,41.90428
170312403001020,19,-87.67598,41.91249
170318423001044,0,-87.66589,41.91149
170312435002006,26,-87.65552,41.89597
170312435002023,287,-87.65063,41.89445
170312435002019,64,-87.65432,41.89514
170312801001022,0,-87.64699,41.88627
170313510001006,32,-87.61105,41.83449
170318365002015,3,-87.60308,41.82483
170318364001019,0,-87.59871,41.81842
170318410001032,0,-87.62178,41.84885
170318395001000,0,-87.61729,41.8375
170312804001027,67,-87.6703,41.8843
