,BlockID,Latitude,Longitude,BlocksCount
270,270,40.86961894915253,-73.8357927033898,59.0
271,271,40.732885484615366,-73.74756432307693,65.0
272,272,40.70517171999998,-73.86212203333332,75.0
273,273,40.60578941573033,-74.07241691573033,89.0
274,274,40.61531279374999,-74.07016895624997,80.0
275,275,40.5574530802469,-73.92459544444445,81.0
276,276,40.738272965346525,-73.90301639603959,101.0
277,277,40.66562465000001,-73.86891765833334,60.0
278,278,40.64305616438355,-73.92421245205479,73.0
279,279,40.89966423214287,-73.84567091964287,56.0
280,280,40.59629271527776,-73.93321164583334,72.0
281,281,40.70890378787878,-73.78178939393938,66.0
282,282,40.6746810049505,-74.00018005445544,101.0
283,283,40.73141693617022,-73.72035457978728,94.0
284,284,40.895910792134806,-73.85774062921345,89.0
285,285,40.55462301376146,-74.1802357110092,109.0
286,286,40.607726083333326,-73.86437666666667,12.0
287,287,40.788709985981306,-73.80890942523368,107.0
288,288,40.68070241666667,-73.88764430208334,48.0
289,289,40.62647836885246,-74.11181032786888,61.0
290,290,40.74463224774777,-73.79122458108108,111.0
291,291,40.68190721126762,-73.8330582112676,71.0
292,292,40.654468607954534,-73.92213346022726,88.0
293,293,40.693017657894735,-73.76183665789475,95.0
294,294,40.75690532638888,-73.89811834722221,72.0
295,295,40.65035926515151,-73.91188116666667,66.0
296,296,40.6764552777778,-73.86172496296301,81.0
297,297,40.79014495000001,-73.97452122272725,110.0
298,298,40.84421315243902,-73.86475201829268,82.0
299,299,40.76551716911767,-73.98141641911764,68.0
300,300,40.70901144047618,-73.95791706547618,84.0
301,301,40.713863135802455,-73.82900188888888,81.0
302,302,40.51633245588236,-74.19942037500002,68.0
303,303,40.73603161038961,-73.97719524025972,77.0
304,304,40.60942299557523,-73.97564067256634,113.0
305,305,40.72592275,-73.8421752826087,92.0
306,306,40.69446314457831,-73.84231541566263,83.0
307,307,40.8790851,-73.88403902727273,55.0
308,308,40.701025220238094,-73.81049798214285,84.0
309,309,40.74523428089887,-73.87485437078654,89.0
310,310,40.80017668224297,-73.96754443925231,107.0
311,311,40.66652002272727,-73.79254350000001,66.0
312,312,40.68135234848486,-73.77974509090913,66.0
313,313,40.82886496551724,-73.84161306321839,87.0
314,314,40.80382066025642,-73.93947489743587,78.0
315,315,40.75483878448275,-73.92306906034483,58.0
316,316,40.80230212820512,-73.95503549358972,78.0
317,317,40.62859422388059,-74.07799268656716,67.0
318,318,40.67466760843374,-73.8016731385542,83.0
319,319,40.76469513380281,-73.86657356338029,71.0
320,320,40.86949206756756,-73.84706779729727,74.0
321,321,40.650831366666665,-73.84243082500001,60.0
322,322,40.67468549056605,-73.93122385849055,53.0
323,323,40.69413567333333,-73.77602734666665,75.0
324,324,40.792538390625,-73.8844809375,32.0
325,325,40.73774777118643,-73.80892198305084,59.0
326,326,40.7555894672131,-73.72073404098357,61.0
327,327,40.77011591358026,-73.93226045061725,81.0
328,328,40.76367468571429,-73.72884699285714,70.0
329,329,40.705507710526305,-74.01528801754387,57.0
330,330,40.609933442307685,-74.14691268589745,78.0
331,331,40.71622339855072,-73.88199028260868,69.0
332,332,40.624130132978706,-74.03690075,94.0
333,333,40.827786802521025,-73.91113590336133,119.0
334,334,40.61820560833334,-73.90441598333334,60.0
335,335,40.85477062820513,-73.86816362820511,78.0
336,336,40.69653823770491,-73.92724029508194,61.0
337,337,40.61306331914894,-73.92645784042556,94.0
338,338,40.85616691279069,-73.83006578488371,86.0
339,339,40.88608881132075,-73.8610303962264,53.0
340,340,40.756744965753434,-73.82862794520548,73.0
341,341,40.75486643382352,-73.84882054411763,68.0
342,342,40.53483678070176,-74.20298549122805,114.0
343,343,40.85809868965516,-73.89989339655176,87.0
344,344,40.756774082191775,-73.93217716438356,73.0
345,345,40.62887128846153,-73.92741003846155,104.0
346,346,40.66829975925925,-73.813070654321,81.0
347,347,40.70645718518518,-73.89593202777776,54.0
348,348,40.63885097058823,-73.74425873529411,17.0
349,349,40.75767182608695,-73.99854945108693,92.0
350,350,40.86602539743589,-73.86659561538463,78.0
351,351,40.57377611494254,-74.09451884482759,87.0
352,352,40.76401314383561,-73.83865849315073,73.0
353,353,40.56000271875001,-73.91314924999998,64.0
354,354,40.693315835937504,-73.9058899296875,64.0
355,355,40.60573175619834,-74.08751558264466,121.0
356,356,40.602079491735545,-73.7465090826446,121.0
357,357,40.86571774657535,-73.91687104794521,73.0
358,358,40.75587279577465,-73.98649823943664,71.0
359,359,40.88322771093753,-73.90342132031248,64.0
360,360,40.74940174074073,-73.76529783796298,108.0
361,361,40.54883368617022,-74.15656709574468,94.0
362,362,40.65228533582089,-73.93244568656714,67.0
363,363,40.677758589887645,-74.00969879775279,89.0
364,364,40.755836,-73.87143432876714,73.0
365,365,40.634696703124995,-74.11997996875,64.0
366,366,40.74424361585365,-73.8298695121951,82.0
367,367,40.770834898230085,-73.78907943362833,113.0
368,368,40.69012047701149,-73.98691633333328,87.0
369,369,40.65048614285713,-73.94416242857142,70.0
370,370,40.59256081914894,-73.7964374148936,141.0
371,371,40.71231508045975,-73.80494231609197,87.0
372,372,40.70269740000002,-73.76897491666664,90.0
373,373,40.69743966666667,-73.99514398333332,90.0
374,374,40.83853072307692,-73.93862621538457,65.0
375,375,40.65706981756756,-73.96021329054051,74.0
376,376,40.733581554945054,-73.86679651098899,91.0
377,377,40.815328284313715,-73.81116184313726,51.0
378,378,40.810860115384614,-73.80188168269228,52.0
379,379,40.81506066666667,-73.82290653571427,42.0
380,380,40.765791796874986,-73.91901361718752,64.0
381,381,40.82925463157894,-73.82879133333331,57.0
382,382,40.67712108125,-73.87085622499998,80.0
383,383,40.61935304824563,-74.13978024122805,114.0
384,384,40.881847572580654,-73.91646908870968,62.0
385,385,40.82716765697675,-73.85312496511628,86.0
386,386,40.69700552343749,-73.93673017187497,64.0
387,387,40.73539945121949,-73.87952372560977,82.0
388,388,40.69475714189189,-73.75042062162163,74.0
389,389,40.82150984328358,-73.92690261194029,67.0
390,390,40.75958878767124,-73.73978612328771,73.0
391,391,40.84364073563217,-73.92428404022986,87.0
392,392,40.886038272727276,-73.89423998484848,33.0
393,393,40.69160815079365,-73.74053593650792,63.0
394,394,40.76307668595041,-73.76442704545455,121.0
395,395,40.593813,-74.16451743877548,49.0
396,396,40.68020059550562,-73.73302074157304,89.0
397,397,40.71806265384613,-73.98427210576924,52.0
398,398,40.74512016666666,-73.88593146527778,72.0
399,399,40.700701475409815,-73.9592863360656,61.0
400,400,40.84799785074627,-73.94151330597016,67.0
401,401,40.90394092045455,-73.85206593181817,44.0
402,402,40.70010200819672,-73.91179135245903,61.0
403,403,40.71399352272727,-73.75314712878787,66.0
404,404,40.70357515789473,-73.90384791447366,76.0
405,405,40.58840618110237,-73.92529899212602,127.0
406,406,40.691504959999996,-73.94624194000001,50.0
407,407,40.56105204545454,-74.10391773636364,55.0
408,408,40.73540233620689,-73.92565456034481,58.0
409,409,40.581233650943396,-74.16182249999997,53.0
410,410,40.72711471428569,-73.899254974026,77.0
411,411,40.84452853773585,-73.82069711320754,53.0
412,412,40.58949524999999,-74.15221952777777,54.0
413,413,40.64048989622641,-74.10872442452829,53.0
414,414,40.735295162921346,-73.70765333146069,89.0
415,415,40.830625539473694,-73.81787607894735,38.0
416,416,40.557391949999996,-74.16770544374997,80.0
417,417,40.72210443750001,-73.858907925,80.0
418,418,40.81826045918366,-73.91655745408161,98.0
419,419,40.644302161111135,-73.9031572611111,90.0
420,420,40.732417467741946,-74.00178196236557,93.0
421,421,40.59304883663366,-73.77589163366336,101.0
422,422,40.630080569892456,-73.94445948387097,93.0
423,423,40.7280393647059,-73.82213947058825,85.0
424,424,40.715531082089534,-73.90218423880594,67.0
425,425,40.67848339473683,-73.76113749122808,57.0
426,426,40.648092723404254,-73.78965684042554,47.0
427,427,40.679006163793105,-73.90547612068967,58.0
428,428,40.642650833333335,-74.0930890980392,51.0
429,429,40.64406575806452,-73.88074870967742,31.0
430,430,40.57650108720927,-74.00371162209304,86.0
431,431,40.63127939247312,-73.95793133870966,93.0
432,432,40.716632819999994,-74.01217358999999,50.0
433,433,40.6922112159091,-73.81810783522728,88.0
434,434,40.57986304761904,-74.10581231904762,105.0
435,435,40.852071201612915,-73.91769353225804,62.0
436,436,40.709538833333326,-74.01072547619047,42.0
437,437,40.748808920289875,-73.90527999275365,69.0
438,438,40.613810309859154,-74.12000158450701,71.0
439,439,40.63850869480519,-73.9140562987013,77.0
440,440,40.71255731944446,-73.95179161111109,72.0
441,441,40.78923391558441,-73.7788246883117,77.0
442,442,40.76561077272725,-73.87684521428572,77.0
443,443,40.879255898648644,-73.84001502027027,74.0
444,444,40.8863844375,-73.81202993749999,32.0
445,445,40.73868256172838,-74.0062300432099,81.0
446,446,40.775090276,-73.80169227599998,125.0
447,447,40.67365516666664,-73.84138370512815,78.0
448,448,40.701770874999994,-73.91947038333333,60.0
449,449,40.61327922916667,-74.03041100416671,120.0
450,450,40.66372259259257,-73.83714736419749,81.0
451,451,40.65811925862069,-73.86068834482758,29.0
452,452,40.70319560919541,-73.94781722988505,87.0
453,453,40.64045676209677,-73.99681389919354,124.0
454,454,40.550446488888895,-74.14070784444444,90.0
455,455,40.73809978169014,-73.9887569859155,71.0
456,456,40.78748906506851,-73.8450452089041,146.0
457,457,40.90579738000001,-73.90208154499999,100.0
458,458,40.592254032110084,-73.98848385321098,109.0
459,459,40.62057849358973,-74.15533764102567,78.0
460,460,40.72407456060608,-73.8053988030303,99.0
461,461,40.60366557627119,-74.11752994915254,59.0
462,462,40.74628002150538,-73.86462888709674,93.0
463,463,40.663733535714286,-73.88864894642857,56.0
464,464,40.84172759042553,-73.91236913829788,94.0
465,465,40.71333041071428,-73.85217928571427,84.0
466,466,40.68153295394736,-73.96476535526313,76.0
467,467,40.58062852380951,-73.9655543214286,126.0
468,468,40.70526377118643,-74.00730787288134,59.0
469,469,40.64448738554217,-73.96476030722896,83.0
470,470,40.72045692499999,-73.99033735000003,60.0
471,471,40.68232852459017,-73.76875599180329,61.0
472,472,40.86800625324674,-73.88770684415583,77.0
473,473,40.77435998550724,-73.9102047463768,69.0
474,474,40.75830742857142,-73.78962804081628,98.0
475,475,40.74685128571428,-73.89565126530613,98.0
476,476,40.69106011818181,-73.95694504545453,55.0
477,477,40.7560069,-73.97290610588236,85.0
478,478,40.79832986363636,-73.93004143636362,55.0
479,479,40.769797701149415,-73.94974590229886,87.0
480,480,40.756612139999994,-73.85805322,75.0
481,481,40.52648324999999,-74.23398834210523,38.0
482,482,40.64933698058253,-73.97622376699029,103.0
483,483,40.83320808522728,-73.86258321590908,88.0
484,484,40.67790934166666,-73.89616598333332,60.0
485,485,40.66989959027778,-73.95742267361112,72.0
486,486,40.70883625714284,-73.7932126,70.0
487,487,40.66948116071428,-73.82265260714289,56.0
488,488,40.688423308988746,-73.86700015730335,89.0
489,489,40.6118213148148,-74.13321875925924,81.0
490,490,40.680185791044764,-73.95299180597017,67.0
491,491,40.685474645833324,-73.9995882916667,96.0
492,492,40.875141191666664,-73.87675793333337,60.0
493,493,40.70709573648649,-73.87506613513513,74.0
494,494,40.74116713265307,-73.8551501530612,98.0
495,495,40.83659538349514,-73.87379140291263,103.0
496,496,40.822574205882354,-73.82023619607845,51.0
497,497,40.82345774404759,-73.94957783333334,84.0
498,498,40.76648961304344,-73.81321277391304,115.0
499,499,40.61558079545455,-73.9512287215909,88.0
