,ID.org,Latitude,Longitude
3277,RR7993,40.72673998,-74.00750332
3278,DI2071,40.65669361,-73.943432
3279,RR9368,40.744648,-73.917792
3280,A1234,40.71838181,-74.00610129
3281,A3441,40.8981365,-73.86773971
3282,DI3198,40.771819,-73.780412
3283,A2459,40.74796,-73.991003
3284,DI2600,40.669659,-73.907976
3285,RR7872,40.79751261,-73.97038651
3286,DI3229,40.617633,-73.94207
3287,RR8094,40.67714136,-73.97254211
3288,C4232,40.69178093,-73.9909977
3289,A1097,40.75397575,-73.99045836
3290,DI603,40.741304,-73.90516
3291,RR4437,40.71605013,-73.99892901
3292,Y288,40.72961989,-73.85943821
3293,DI148,40.623414,-74.133311
3294,DI1877,40.82676035,-73.93893921
3295,DI1258,40.668391,-73.956531
3296,RR3419,40.60572533,-74.00107594
3297,RR2462,40.745435,-73.981604
3298,RR4906,40.85200154,-73.90458042
3299,N250,40.7169185,-74.01209623
3300,RR8105,40.60865234,-74.00448585
3301,A2546,40.7159,-73.83426644
3302,DI1112,40.75451743,-73.99220516
3303,RR8682,40.706088,-74.004447
3304,DI1135,40.681195,-73.978601
3305,N180,40.7720369,-73.81033512
3306,RR9312,40.6754843,-73.77805414
3307,RR9030,40.69178093,-73.9909977
3308,N431,40.85955839,-73.89771785
3309,RR8371,40.67431013,-73.79849723
3310,RR2510,40.744648,-73.917792
3311,DI1996,40.81842656,-73.9179096
3312,DI3023,40.595144,-73.938069
3313,DI326,40.813913,-73.9466
3314,RR7071,40.8022972,-73.93630218
3315,A449,40.64914633,-73.92301976
3316,Y427,40.71999,-73.740969
3317,DI314,40.770379,-73.951038
3318,N13,40.68797693,-73.97845278
3319,RR7004,40.75497685,-73.98561763
3320,RR9093,40.73148527,-73.89419593
3321,RR8160,40.57739933,-73.98028703
3322,RR7987,40.9099741,-73.91005373
3323,A998,40.72326946,-74.00947348
3324,RR8693,40.63892,-74.107537
3325,RR7710,40.78135603,-73.97596038
3326,A1646,40.6780942,-73.8968571
3327,DI1592,40.6336521,-73.93147246
3328,121,40.68012206,-73.94626002
3329,DI623,40.76201,-73.975973
3330,A2784,40.74673816,-73.99279417
3331,DI3534,40.6259,-73.990973
3332,A3356,40.71045042,-74.00893708
3333,RR8254,40.75981995,-73.97508059
3334,A636,40.67493806,-73.98012918
3335,DI2714,40.790845,-73.814387
3336,A1543,40.80977118,-73.94677802
3337,DI2003,40.53333062,-74.15730246
3338,RR2212,40.695472,-73.992723
3339,DI118,40.66717149,-73.9522217
3340,RR7509,40.81460537,-73.94435708
3341,DI197,40.667581,-73.860537
3342,RR7217,40.69178093,-73.9909977
3343,A668,40.7453386,-73.99927739
3344,62,40.91299543,-73.90682363
3345,RR7431,40.69178093,-73.9909977
3346,DI1485,40.64049878,-73.98712062
3347,DI759,40.689958,-73.812062
3348,Y120,40.82676035,-73.93893921
3349,DI2545,40.864012,-73.924554
3350,DI539,40.679863,-73.77615
3351,E123,40.62576894,-74.02833774
3352,A723,40.81763196,-73.91795161
3353,RR7919,40.63419745,-74.12267039
3354,A1258,40.74806038,-73.99397104
3355,C383,40.59982535,-73.9493993
3356,A2483,40.715618,-73.843989
3357,DI1114,40.79308715,-73.9709604
3358,DI3579,40.626822,-74.019648
3359,A1123,40.68849402,-73.97455361
3360,A509,40.732373,-73.989477
3361,A3495,40.74991247,-73.81130365
3362,A869,40.730541,-73.988377
3363,A1812,40.75532284,-73.9975299
3364,RR8863,40.68276502,-73.9227367
3365,DI1044,40.7114568,-73.99476436
3366,A2650,40.75783449,-73.98935686
3367,RR8898,40.70592,-74.012392
3368,RR9280,40.727713,-73.987736
3369,A872,40.75284847,-73.98360029
3370,A325,40.60561629,-73.98334755
3371,RR9206,40.627131,-73.982285
3372,A3268,40.71200385,-74.0086804
3373,RR2979,40.66905445,-73.94861936
3374,RR7410,40.71436227,-73.9924679
3375,RR3853,40.69051153,-73.94662396
3376,DI1143,40.70679361,-74.00936934
3377,A1537,40.757435,-73.833914
3378,A1657,40.87457648,-73.89206962
3379,N22,40.614358,-73.821438
3380,DI1283,40.743194,-74.002694
3381,RR8977,40.78074701,-73.98129618
3382,DI703,40.744287,-73.887306
3383,DI2666,40.743063,-73.981719
3384,DI3147,40.716148,-73.97924
3385,A677,40.69684861,-73.96791339
3386,A59,40.7837259,-73.84644027
3387,DI2703,40.842511,-73.917359
3388,RR2698,40.783741,-73.947315
3389,RR7020,40.69178093,-73.9909977
3390,RR7054,40.69178093,-73.9909977
3391,A2841,40.78281497,-73.95937055
3392,Y343,40.74596364,-73.91497741
3393,DI250,40.70559952,-73.79915314
3394,RR8211,40.7961111,-73.9433399
3395,A834,40.68204482,-73.87688327
3396,DI1384,40.78057681,-73.97647693
3397,DI301,40.75907066,-73.99181792
3398,DI2894,40.698633,-73.982911
3399,C4084,40.65587076,-74.00836984
3400,DI3145,40.576584,-73.976306
3401,14,40.589797,-73.813567
3402,Y6,40.8065673,-73.9428544
3403,A686,40.77818405,-73.84045058
3404,A123,40.77032782,-73.98756674
3405,RR7491,40.72758108,-73.95678994
3406,RR2568,40.70774076,-74.00743495
3407,A2070,40.77084823,-73.9810986
3408,RR2461,40.58597489,-73.96075338
3409,RR4160,40.69178093,-73.9909977
3410,DI688,40.844639,-73.933534
3411,DI2775,40.832046,-73.872559
3412,RR7774,40.84621901,-73.89769256
3413,RR8924,40.70506542,-74.00923128
3414,144,40.69000125,-73.93517451
3415,RR8541,40.72345622,-73.98352808
3416,RR8306,40.52479397,-74.20524398
3417,A1982,40.70521014,-74.0062274
3418,Y166,40.73803492,-74.00119065
3419,A1573,40.59360614,-73.79196066
3420,RR8192,40.738937,-73.87916
3421,Y278.14,40.74739665,-73.99282426
3422,DI3053,40.577869,-73.846915
3423,A2165,40.6844948,-73.98412544
3424,DI2708,40.668675,-73.824267
3425,DI1599,40.8482854,-73.92352309
3426,RR7689,40.59866887,-73.76473294
3427,RR2903,40.76790866,-73.88222033
3428,RR2614,40.70419149,-73.91756791
3429,DI2887,40.834264,-73.85774
3430,211,40.799621,-73.970312
3431,RR7785,40.75674467,-73.8871777
3432,RR9431,40.530762,-74.213351
3433,A861,40.82911278,-73.94372035
3434,DI2195,40.818115,-73.944054
3435,C4087,40.66790777,-73.95711368
3436,DI2876,40.724053,-73.920042
3437,DI1279,40.774001,-73.978887
3438,A1028,40.71958368,-73.99857247
3439,N355,40.70167382,-73.98310069
3440,DI723,40.7070911,-74.00781399
3441,A3409,40.79423239,-73.9701248
3442,DI2689,40.785805,-73.974396
3443,DI1012,40.71271422,-74.01061003
3444,DI1424,40.55231966,-74.14958633
3445,N228,40.70126271,-73.95630025
3446,RR8730,40.69058085,-73.75433525
3447,A678,40.68188966,-73.97963252
3448,N30,40.67833749,-73.91995815
3449,64,40.69876304,-73.83675939
3450,RR9148,40.724608,-73.980332
3451,RR7850,40.71481147,-73.98401838
3452,RR8128,40.79225047,-73.93669119
3453,A1768,40.87711263,-73.90909838
3454,DI1181,40.7130103,-74.00782389
3455,RR8538,40.57828666,-73.83573478
3456,Y373,40.7142215,-73.83213713
3457,C711,40.57586618,-73.95956473
3458,A2343,40.63658898,-73.99091351
3459,N18,40.59324805,-73.98467122
3460,A1053,40.778285,-73.910175
3461,DI364,40.6274714,-74.07829056
3462,DI1065,40.675332,-73.738506
3463,RR7555,40.585343,-73.815223
3464,DI994,40.725671,-73.806401
3465,DI1138,40.6246635,-74.02277504
3466,RR3635,40.74605142,-74.00586068
3467,A181,40.82036387,-73.90477699
3468,A2435,40.83616528,-73.92765607
3469,RR9054,40.837512,-73.939267
3470,A699,40.83157093,-73.89943675
3471,RR8900,40.58311133,-74.08775618
3472,RR2672,40.76009391,-73.99472558
3473,Y149,40.74901632,-74.00018198
3474,DI1594,40.81207,-73.954377
3475,RR2229,40.742272,-73.987907
3476,RR7576,40.658635,-73.843765
3477,DI2508,40.608544,-74.140128
3478,Y134,40.72064425,-74.00141353
3479,DI2686,40.677175,-73.942267
3480,RR8327,40.61953396,-73.95513058
3481,DI2559,40.723907,-73.942206
3482,DI307,40.67182,-73.751834
3483,A2713,40.80868603,-73.94864678
3484,DI1711,40.85329116,-73.90524561
3485,RR2527,40.62780119,-73.97051689
3486,A597,40.74102651,-73.99175586
3487,RR4055,40.72912388,-73.99284906
3488,A850,40.678055,-73.797848
3489,A1936,40.80001875,-73.94562476
3490,RR4056,40.71994093,-73.9485656
3491,A2959,40.69659761,-73.93937837
3492,A1564,40.74179,-73.999332
3493,DI2307,40.67796706,-74.01000968
3494,Y425,40.7325507,-74.00864139
3495,C586,40.620189,-73.985706
3496,E117.4,40.6226469,-74.07522506
3497,DI536,40.614523,-74.071271
3498,DI2151,40.68526063,-73.88220334
3499,RR7736,40.69395303,-73.99317171
3500,DI1947,40.74739665,-73.99282426
3501,A3094,40.77219317,-73.98499416
3502,DI2992,40.690825,-73.971306
3503,RR2605,40.695472,-73.992723
3504,DI1523,40.59442028,-73.98882273
3505,RR8031,40.75273366,-73.99364705
3506,A610,40.715523,-73.988379
3507,DI2290,40.68670601,-73.97321619
3508,A1603,40.76576498,-73.8199351
3509,A2324,40.73912365,-73.99169191
3510,N81,40.71525445,-74.01250587
3511,RR2863,40.701412,-73.836271
3512,DI1263,40.670885,-73.938173
3513,RR8447,40.73055534,-73.98736586
3514,Y453,40.59868527,-73.94146177
3515,DI2813,40.604303,-73.980829
3516,DI953,40.84482192,-73.88719221
3517,RR8513,40.56013402,-74.10173559
3518,DI1641,40.67150292,-73.97785218
3519,A111,40.69178093,-73.9909977
3520,RR8019,40.75364904,-73.97854915
3521,N400,40.65202547,-74.01347367
3522,DI1544,40.7463876,-73.99268933
3523,DI257,40.72778194,-74.00085338
3524,Y92,40.78747782,-73.94427472
3525,DI1005,40.803937,-73.952828
3526,N426,40.70921283,-73.87694386
3527,RR8946,40.618422,-73.963878
3528,DI2303,40.82266823,-73.86182582
3529,RR2622,40.77806765,-73.77696488
3530,DI2675,40.718929,-73.998332
3531,RR8162,40.62477955,-74.03387522
3532,DI5,40.61889026,-73.89993889
3533,RR7820,40.852713,-73.790565
3534,A1959,40.82245473,-73.94817895
3535,DI2382,40.871929,-73.916403
3536,RR7994,40.68166499,-73.93883382
3537,Y180,40.72823585,-73.98066175
3538,DI2422,40.714348,-73.934809
3539,DI2036,40.63369752,-74.02329449
3540,A2334,40.86662573,-73.89056721
3541,A1448,40.77149933,-73.9899546
3542,A1265,40.75382065,-73.99610018
3543,A1079,40.83194582,-73.92983134
3544,N116,40.721216,-73.85021
3545,DI1605,40.70410109,-73.79753365
3546,DI1582,40.78322822,-73.8069881
3547,A1015,40.73810416,-73.9919775
3548,Y293,40.674361,-73.813156
3549,A3026,40.76169285,-73.97268315
3550,DI3690,40.770267,-73.894539
3551,DI1579,40.63323011,-74.14041042
3552,A3187,40.69178093,-73.9909977
3553,DI1796,40.7446165,-73.98745698
3554,Y466,40.744648,-73.917792
3555,C3063.1,40.8520152,-73.82799487
3556,DI2582,40.634739,-73.993296
3557,RR3956,40.69178093,-73.9909977
3558,N457,40.56383722,-74.13245993
3559,A3149,40.80202994,-73.93692624
3560,DI921,40.7425934,-73.99183804
3561,RR2504,40.71583983,-73.93993533
3562,RR2590,40.7446165,-73.98745698
3563,RR7445,40.69178093,-73.9909977
3564,RR7715,40.82182788,-73.88649302
3565,RR9011,40.71562593,-74.00605896
3566,DI1570,40.81038162,-73.94550217
3567,Y308,40.71298133,-74.00365869
3568,DI3054,40.710599,-73.943619
3569,RR7607,40.7455885,-73.98492994
3570,DI3257,40.577227,-74.000784
3571,DI1056,40.659939,-73.980862
3572,RR3884,40.64050794,-73.98777844
3573,RR4713,40.67715374,-73.97756814
3574,RR4432,40.773215,-73.746899
3575,DI3637,40.686164,-73.974269
3576,A1137,40.80630673,-73.94349162
3577,DI855,40.735564,-73.976026
3578,DI490,40.63373659,-74.0010496
3579,DI3755,40.727606,-73.872429
3580,DI3447,40.685868,-73.960926
3581,RR6992,40.70476474,-74.0059898
3582,DI3489,40.652244,-73.927287
3583,DI2514,40.692542,-73.762523
3584,A3475,40.70204833,-73.95893098
3585,DI3065,40.762742,-73.88866
3586,RR8877,40.57481578,-74.10583434
3587,RR3333,40.770391,-73.923967
3588,RR4367,40.73708231,-73.8245701
3589,RR9383,40.716723,-73.76841
3590,RR9188,40.81189995,-73.93836567
3591,DI1045,40.84898076,-73.90485149
3592,A3508,40.74816477,-73.99419902
3593,DI3729,40.755515,-73.885122
3594,N125,40.6933944,-73.97114987
3595,DI3091,40.690704,-73.96644
3596,DI1926,40.74847,-73.93918
3597,RR4028,40.818115,-73.944054
3598,DI1154,40.71879813,-73.95845142
3599,DI2874,40.732662,-73.981603
3600,RR6966,40.81522902,-73.94374826
3601,A2900,40.8509939,-73.85717375
3602,RR3773,40.68832977,-73.97923329
3603,DI1804,40.73028963,-74.002879
3604,DI3538,40.734636,-73.864676
3605,DI895,40.752608,-73.873345
3606,RR2800,40.70752149,-74.00736298
3607,RR9050,40.766122,-73.919494
3608,DI201,40.71040446,-73.79462648
3609,RR7964,40.661453,-73.81183
3610,DI561,40.681989,-73.937726
3611,DI667,40.556777,-74.123694
3612,DI2483,40.761684,-73.960327
3613,RR9076,40.80946346,-73.9248135
3614,DI1717,40.77946648,-73.98214435
3615,RR2891,40.64439331,-74.01147456
3616,RR4878,40.7540613,-73.99895103
3617,DI1082,40.63101066,-74.08859293
3618,A244,40.75526656,-73.9813209
3619,DI3714,40.859018,-73.934426
3620,DI2777,40.719743,-73.998243
3621,DI551,40.613324,-74.003336
3622,RR7296,40.69178093,-73.9909977
3623,RR2311,40.71258748,-73.96185965
3624,RR3435,40.75744,-73.868348
3625,DI2981,40.833539,-73.850623
3626,DI271,40.672809,-73.952889
3627,RR8256,40.81971753,-73.88896859
3628,A914,40.72078091,-73.95669585
3629,A2040,40.74580176,-73.99323729
3630,DI1983,40.67435574,-73.88330838
3631,DI1746,40.71322193,-73.98776897
3632,RR4170,40.69178093,-73.9909977
3633,A3180,40.75356909,-73.9918496
3634,RR8781,40.603229,-74.09021
3635,A144,40.74430656,-73.98347476
3636,DI1058,40.843826,-73.834798
3637,DI3001,40.759872,-73.966815
3638,DI1705,40.7710438,-73.78646063
3639,RR4773,40.66888724,-73.94102864
3640,A3372,40.73920637,-73.98668273
3641,DI970,40.74777047,-73.99335776
3642,DI1986,40.71772393,-74.00376219
3643,A3263,40.728161,-73.987883
3644,DI2880,40.866639,-73.926554
3645,RR3502,40.63141117,-74.12779897
3646,RR9453,40.76223247,-73.96842978
3647,Y159,40.70499246,-74.01082492
3648,RR7288,40.71683204,-74.00354199
3649,DI467,40.686743,-73.984154
3650,C4004,40.69178093,-73.9909977
3651,C80,40.69540722,-73.96875629
3652,A1610,40.76467337,-73.82829719
3653,RR7637,40.78194507,-73.97701298
3654,RR8416,40.63461022,-73.90836165
3655,DI2143,40.74719285,-73.82514252
3656,DI767,40.743107,-73.906134
3657,RR4484,40.6697099,-73.9461462
3658,DI1498,40.81194658,-73.95719899
3659,RR2611,40.70267865,-73.9895244
3660,A4,40.67426,-73.843796
3661,DI2224,40.67628384,-73.89708356
3662,DI1873,40.69463685,-73.98830108
3663,RR7164,40.61324413,-74.03013454
3664,A1858,40.85485816,-73.91011191
3665,DI951,40.60335,-74.183129
3666,RR8618,40.755559,-73.988131
3667,A2891,40.6513246,-74.00893708
3668,RR8106,40.7064895,-74.01229941
3669,DI589,40.75305381,-73.99294501
3670,DI3675,40.62663,-74.015029
3671,RR3490,40.75565788,-73.98835358
3672,DI3187,40.797267,-73.972225
3673,RR2746,40.78675629,-73.98023497
3674,RR9110,40.636283,-73.953396
3675,A2997,40.748827,-73.996353
3676,RR7613,40.864046,-73.901106
3677,DI894,40.767371,-73.873079
3678,A1221,40.69968,-73.793418
3679,RR3851,40.7175497,-73.97977267
3680,A685,40.786,-73.84407
3681,A1592,40.74128159,-73.97831913
3682,RR9195,40.6449944,-73.96281616
3683,DI3076,40.863336,-73.8381
3684,RR8820,40.83541023,-73.82202413
3685,RR7349,40.79482013,-73.97286637
3686,RR2943,40.80261816,-73.95185433
3687,DI933,40.767267,-73.92219
3688,A422,40.6803866,-73.97399405
3689,C545,40.66506797,-73.87444977
3690,N273,40.8088486,-73.94780232
3691,DI3881,40.722671,-73.982964
3692,DI334,40.547634,-74.151797
3693,A285,40.69178093,-73.9909977
3694,A51,40.74842373,-73.95044379
3695,DI1489,40.659164,-73.9321
3696,DI3438,40.629022,-74.023701
3697,RR2776,40.674361,-73.813156
3698,A110,40.70111217,-73.88538183
3699,232,40.770391,-73.923967
3700,N142,40.85161899,-73.93204418
3701,RR8428,40.65970508,-73.9502051
3702,A520,40.67054477,-73.98541737
3703,N305,40.83434104,-73.90232086
3704,N144,40.76225489,-73.97227372
3705,DI1139,40.7130811,-73.80755836
3706,DI2149,40.590874,-73.796576
3707,RR7083,40.67833749,-73.91995815
3708,RR8725,40.61558936,-74.03437399
3709,DI1614,40.76212396,-73.80236265
3710,DI2372,40.823241,-73.826218
3711,DI92,40.683185,-73.849273
3712,RR4729,40.76989053,-73.73460747
3713,DI3871,40.757307,-73.869409
3714,RR8382,40.57695178,-73.98412365
3715,A2806,40.63534988,-74.01316357
3716,RR4502,40.74538462,-73.98383688
3717,N49,40.68108736,-73.94095343
3718,DI2037,40.63369752,-74.02329449
3719,N367,40.748827,-73.996353
3720,RR9320,40.7103707,-74.00959843
3721,DI1571,40.74580176,-73.99323729
3722,RR7735,40.64395331,-73.99128958
3723,DI2691,40.666116,-73.767521
3724,RR8250,40.74466704,-73.99431984
3725,RR4636,40.73244084,-73.99137519
3726,A1865,40.87900966,-73.87570773
3727,DI512,40.82421949,-73.9454305
3728,RR2571,40.70752149,-74.00736298
3729,RR7598,40.7135575,-73.89047592
3730,DI1079,40.794337,-73.946557
3731,RR5391,40.70506542,-74.00923128
3732,A2194,40.85060611,-73.93477121
3733,RR2575,40.75526656,-73.9813209
3734,C4096,40.77485125,-73.93248521
3735,RR8467,40.81599069,-73.91645716
3736,RR9307,40.85725723,-73.90316581
3737,DI2377,40.79856,-73.951994
3738,RR7035,40.57808753,-73.93418387
3739,RR2367,40.9099741,-73.91005373
3740,DI3102,40.652047,-74.01144
3741,RR9242,40.75064,-73.862877
3742,DI612,40.636308,-74.074148
3743,A1638,40.77469358,-73.98635918
3744,RR9168,40.69178093,-73.9909977
3745,RR2810,40.78829034,-73.81537643
3746,DI462,40.667581,-73.860537
3747,DI2824,40.827252,-73.945995
3748,C4006,40.68086786,-73.91466587
3749,C4101,40.672374,-73.95436
3750,DI1159,40.578519,-73.845297
3751,DI1202,40.624038,-73.941637
3752,RR2385,40.70433447,-73.79928542
3753,RR8583,40.820195,-73.920218
3754,A3402,40.81002192,-73.94463853
3755,DI1198,40.833625,-73.905724
3756,RR8041,40.73198864,-73.98882911
3757,DI1145,40.69298108,-73.99115106
3758,A764,40.70823244,-74.01053428
3759,DI2351,40.64840583,-73.90492806
3760,DI1162,40.643847,-73.783044
3761,RR2234,40.8744667,-73.8843957
3762,DI1425,40.7606018,-73.97603641
3763,A1002,40.738937,-73.87916
3764,DI617,40.679372,-73.750014
3765,DI1524,40.59442028,-73.98882273
3766,RR8613,40.85384912,-73.85448418
3767,DI3840,40.816396,-73.900292
3768,DI113,40.71402359,-74.00388978
3769,RR9379,40.69178093,-73.9909977
3770,DI330,40.805768,-73.918308
3771,RR7668,40.63216938,-73.88773927
3772,RR9297,40.70476474,-74.0059898
3773,RR7654,40.72045691,-73.99971022
3774,RR2824,40.708943,-73.826125
3775,RR7728,40.77041121,-73.99048211
3776,A995,40.738549,-73.790001
3777,RR2671,40.7665851,-73.98912107
3778,DI1650,40.84857186,-73.90849207
3779,DI3595,40.680637,-73.974419
3780,A149,40.72221953,-74.00133629
3781,221,40.74817998,-73.99079047
3782,RR9018,40.704169,-74.012311
3783,DI29,40.772051,-73.958238
3784,DI83,40.735275,-73.982139
3785,RR8714,40.83097136,-73.87261047
3786,DI3790,40.837326,-73.946719
3787,RR7270,40.86667842,-73.92489361
3788,A2758,40.81183207,-73.80407444
3789,A703,40.804976,-73.936518
3790,RR4466,40.7051302,-73.9528331
3791,DI1259,40.688154,-73.809055
3792,RR7685,40.63583427,-73.98875554
3793,DI889,40.755766,-73.861656
3794,DI242,40.711735,-73.903129
3795,A812,40.7288292,-73.98701883
3796,A931,40.59848,-73.996892
3797,DI1104,40.85329116,-73.90524561
3798,DI333,40.59646,-73.972916
3799,DI2105,40.75305381,-73.99294501
3800,A2397,40.71667527,-73.95717058
3801,DI2403,40.874625,-73.857482
3802,A2695,40.76104346,-73.95050372
3803,RR7138,40.67789226,-73.74476057
3804,RR2481,40.75059917,-73.98593451
3805,DI1377,40.81470272,-73.93692205
3806,C4045,40.69178093,-73.9909977
3807,A1714,40.71655974,-73.99075793
3808,A631,40.73691951,-73.98919733
3809,A2107,40.70528615,-74.01101582
3810,DI2109,40.81525154,-73.95510384
3811,DI2472,40.697007,-73.773426
3812,160,40.69178093,-73.9909977
3813,RR8181,40.68949857,-73.9139214
3814,RR2871,40.64229215,-74.07747397
3815,DI1522,40.59442028,-73.98882273
3816,RR2560,40.76225617,-73.97437247
3817,RR8859,40.75361853,-73.97162134
3818,DI1465,40.69016678,-73.74741167
3819,DI2684,40.670616,-73.914445
3820,RR2778,40.641581,-73.975901
3821,RR7692,40.658635,-73.843765
3822,A1804,40.62728831,-73.96359193
3823,DI1970,40.748827,-73.996353
3824,RR9315,40.76830616,-73.91176701
3825,DI1638,40.78118828,-73.94611328
3826,A594,40.77017019,-73.98680066
3827,RR2655,40.84836725,-73.93219367
3828,Y398,40.7246006,-73.81108829
3829,A2772,40.75752866,-73.99158621
3830,RR9241,40.86719177,-73.90296349
3831,A2881.1,40.760333,-73.890833
3832,A66,40.806554,-73.942836
3833,RR9325,40.74438138,-73.88006728
3834,DI2960,40.599556,-74.134626
3835,Y73,40.70526581,-73.79746865
3836,DI3214,40.560114,-74.18554
3837,RR9085,40.6918699,-73.91188625
3838,DI3899,40.853801,-73.920357
3839,RR2425,40.69178093,-73.9909977
3840,DI1896,40.71520584,-74.00596399
3841,A126,40.777277,-73.982489
3842,RR8632,40.88779835,-73.91448855
3843,Y485,40.70364742,-73.98916322
3844,DI347,40.80489609,-73.95578023
3845,A1749,40.63971159,-73.99910202
3846,RR8378,40.77025535,-73.98274431
3847,RR8454,40.73429996,-73.99474473
3848,A2699,40.62644958,-74.00246835
3849,DI2262,40.64466209,-74.07747263
3850,DI2729,40.8424,-73.911894
3851,A1526,40.754021,-73.88553762
3852,DI2300,40.69094798,-73.85633861
3853,A1249,40.71156288,-73.91960888
3854,DI1636,40.72453661,-73.98524007
3855,E129,40.76269109,-73.91178538
3856,RR4550,40.71683204,-74.00354199
3857,DI3330,40.61478,-74.134889
3858,DI864,40.678911,-73.976547
3859,DI1493,40.64276724,-74.07724475
3860,Y277,40.72754106,-73.98796867
3861,C4073,40.74049895,-73.99166535
3862,N44,40.82145689,-73.89176745
3863,A632,40.62680199,-73.95622306
3864,RR7694,40.73864813,-73.89316959
3865,DI726,40.74580142,-73.98743494
3866,DI425,40.88249222,-73.89389809
3867,C3006,40.75356909,-73.9918496
3868,A222,40.7779763,-73.77731201
3869,A971,40.78708039,-73.98026639
3870,DI452,40.801081,-73.946295
3871,A2922,40.60821641,-74.01600388
3872,DI1280,40.688438,-73.96902
3873,DI2816,40.721589,-73.985818
3874,RR9080,40.69178093,-73.9909977
3875,RR8152,40.774355,-73.947721
3876,A203,40.7325507,-74.00864139
3877,RR7927,40.77144868,-73.9478689
3878,DI1823,40.86422633,-73.89981946
3879,RR3279,40.693257,-73.756824
3880,RR4462,40.66889595,-73.9154367
3881,RR8958,40.736772,-73.865025
3882,DI2364,40.786538,-73.978644
3883,RR4708,40.7465,-73.761707
3884,DI517,40.715898,-73.83373
3885,RR3663,40.8136938,-73.94559884
3886,RR9363,40.67628384,-73.89708356
3887,A348,40.74047168,-73.98474088
3888,N16,40.60608898,-74.0042796
3889,RR9121,40.69178093,-73.9909977
3890,A233,40.6998001,-73.93958527
3891,DI1415,40.64373787,-74.08723993
3892,RR7152,40.84683651,-73.91496882
3893,RR2714,40.79856756,-73.93261284
3894,RR8746,40.55854847,-74.17791381
3895,DI1701,40.57808753,-73.93418387
3896,A2068,40.73949914,-73.98656309
3897,A949,40.65271918,-73.8966583
3898,RR7482,40.69178093,-73.9909977
3899,DI1757,40.85968434,-73.86845888
3900,DI2325,40.73912209,-73.98968659
3901,A3437,40.7742732,-73.98928725
3902,A1058,40.70809854,-73.91159998
3903,RR8419,40.694491,-73.737461
3904,DI1256,40.768479,-73.960718
3905,DI1398,40.63308133,-74.00382434
3906,RR8564,40.63323011,-74.14041042
3907,RR8270,40.68670601,-73.97321619
3908,RR8208,40.716863,-73.797246
3909,RR2819,40.71999,-73.740969
3910,A29,40.88334454,-73.90232064
3911,DI1984,40.59497787,-73.94074436
3912,A1230,40.71322193,-73.98776897
3913,A2952,40.72147569,-73.99707052
3914,DI2715,40.74113,-73.995976
3915,RR3402,40.68610866,-73.99476024
3916,RR7169,40.69178093,-73.9909977
3917,DI570,40.75457479,-73.98115912
3918,A2802,40.64049878,-73.98712062
3919,RR7700,40.63626357,-73.9841335
3920,DI1646,40.70778558,-73.95800274
3921,DI1943,40.57586618,-73.95956473
3922,RR2533,40.84279696,-73.93930971
3923,DI3241,40.632478,-74.026164
3924,DI2853,40.606703,-73.939092
3925,DI3610,40.684284,-73.927508
3926,DI3300,40.753077,-73.864252
3927,N473,40.6769181,-73.9635056
3928,A1450,40.7255217,-73.97909677
3929,DI2130,40.68087208,-73.9441764
3930,A274,40.789241,-73.972473
3931,RR3276,40.80234372,-73.9466219
3932,DI1751,40.59258126,-73.97876782
3933,RR4585,40.57826266,-73.95877687
3934,A2689,40.61044088,-74.00808756
3935,RR8026,40.72557313,-73.99677037
3936,DI2020,40.83042727,-73.92379607
3937,A754,40.57545548,-73.97993646
3938,RR4204,40.86509846,-73.91915853
3939,DI2096,40.74906339,-73.99192193
3940,DI2533,40.598421,-74.098595
3941,RR8343,40.71520584,-74.00596399
3942,RR8295,40.64068549,-74.07603646
3943,Y292,40.75954346,-73.81430981
3944,A1690,40.79701479,-73.97181577
3945,A906,40.59239004,-74.09203534
3946,DI3737,40.705512,-73.865833
3947,RR8522,40.71427754,-73.94961709
3948,DI1237,40.82718137,-73.94374598
3949,RR7153,40.65119722,-73.73522356
3950,RR7653,40.74236539,-73.99710117
3951,DI80,40.574015,-74.10921
3952,RR9200,40.69178093,-73.9909977
3953,DI3704,40.697563,-73.892699
3954,A2856,40.81599069,-73.91645716
3955,N316,40.69140049,-73.98727685
3956,Y16,40.7813428,-73.97405386
3957,A1818,40.78460652,-73.94384379
3958,A797,40.64303841,-73.99052294
3959,DI398,40.81034008,-73.94435847
3960,RR2263,40.64907441,-73.96376281
3961,DI1080,40.86667842,-73.92489361
3962,DI2333,40.61788659,-74.02986888
3963,RR3420,40.79461615,-73.93555371
3964,DI1749,40.75186713,-73.97181428
3965,RR4483,40.69178093,-73.9909977
3966,DI1109,40.691115,-73.807995
3967,RR8493,40.58018205,-74.15528603
3968,A2619,40.74673925,-73.98409841
3969,RR8706,40.62191701,-74.09494553
3970,A1313,40.8172181,-73.95705826
3971,RR7467,40.68630853,-73.94778835
3972,RR7559,40.75354454,-73.99292036
3973,11,40.77041121,-73.99048211
3974,A3210,40.87761927,-73.86091554
3975,DI82,40.571148,-74.132435
3976,RR7680,40.58459266,-73.9426597
3977,DI997,40.667443,-73.908738
3978,DI3291,40.632958,-74.025004
3979,RR9187,40.88809857,-73.89952957
3980,DI3251,40.824046,-73.946768
3981,DI3074,40.638356,-73.952875
3982,A1086,40.65066184,-73.95802935
