id,x,y,id
261217403,-87.6120475,41.7839506,261217403
261217404,-87.6096736,41.78399,261217404
261217405,-87.6084877,41.7840097,261217405
261217406,-87.6072689,41.7840299,261217406
261217407,-87.6060071,41.7840509,261217407
261217408,-87.599535,41.7841214,261217408
261217409,-87.5962901,41.7841567,261217409
261217411,-87.5902988,41.7845624,261217411
261218661,-87.6415665,41.796197,261218661
261218683,-87.6476586,41.7960116,261218683
261218684,-87.6500586,41.7959734,261218684
261218686,-87.6500664,41.7960644,261218686
261218687,-87.6525045,41.7960267,261218687
261218688,-87.6537064,41.7960081,261218688
261218689,-87.6268484,41.7963905,261218689
261218690,-87.6278348,41.7964815,261218690
261218731,-87.6305469,41.7964296,261218731
261219240,-87.6131008,41.7748386,261219240
261219241,-87.6119022,41.7748575,261219241
261219242,-87.6094575,41.774899,261219242
261219244,-87.6082636,41.7749209,261219244
261219245,-87.6070695,41.7749419,261219245
261219246,-87.6058063,41.7749645,261219246
261219247,-87.599727,41.7750278,261219247
261219249,-87.5960762,41.7750658,261219249
261219251,-87.5888337,41.7751547,261219251
261219254,-87.6239057,41.7728047,261219254
261219255,-87.6234887,41.7728166,261219255
261219256,-87.6226945,41.7728289,261219256
261219257,-87.6218877,41.7728436,261219257
261219261,-87.6173423,41.7729302,261219261
261219264,-87.6130502,41.7730183,261219264
261219390,-87.6092222,41.818564,261219390
261219391,-87.6091448,41.8149509,261219391
261219392,-87.6102424,41.8257521,261219392
261219394,-87.6098067,41.8227106,261219394
261219407,-87.6085354,41.7858263,261219407
261219408,-87.6084284,41.7821908,261219408
261219409,-87.6083933,41.7803674,261219409
261219410,-87.6083448,41.7785601,261219410
261219411,-87.6082179,41.7731005,261219411
261219412,-87.6081712,41.7712945,261219412
261219413,-87.6081292,41.7694645,261219413
261219415,-87.607968,41.7640112,261219415
261219416,-87.6078374,41.7585376,261219416
261219417,-87.6077857,41.7567176,261219417
261219418,-87.6076443,41.7512452,261219418
261219419,-87.6075488,41.7475466,261219419
261219420,-87.6075027,41.7457606,261219420
261219421,-87.6074555,41.7439344,261219421
261219430,-87.6090215,41.811316,261219430
261219431,-87.6089881,41.8094899,261219431
261219432,-87.6088729,41.8040435,261219432
261219434,-87.6071405,41.7430444,261219434
261219435,-87.6073739,41.7420622,261219435
261219611,-87.6283515,41.8155337,261219611
261219655,-87.6285668,41.8217897,261219655
261219674,-87.6063821,41.8013879,261219674
261219986,-87.6539945,41.7605118,261219986
261220577,-87.6248683,41.8264795,261220577
261220582,-87.6144188,41.8265702,261220582
261220583,-87.6118606,41.8266131,261220583
261220584,-87.6083634,41.8268178,261220584
261221639,-87.6157504,41.7857069,261221639
261221641,-87.6143851,41.7866955,261221641
261221651,-87.6076443,41.7863042,261221651
261221952,-87.6392962,41.740184,261221952
261222103,-87.5961622,41.7787213,261222103
261222107,-87.588934,41.7787721,261222107
261222108,-87.6131643,41.7784748,261222108
261222109,-87.6119874,41.7784889,261222109
261222110,-87.609549,41.7785346,261222110
261222111,-87.6071585,41.7785784,261222111
261222112,-87.6058867,41.7785983,261222112
261222657,-87.621833,41.7710412,261222657
261222658,-87.6217871,41.7692166,261222658
261222659,-87.6216428,41.7637727,261222659
261222661,-87.6215354,41.7582902,261222661
261222662,-87.6214943,41.7564778,261222662
261222663,-87.6213774,41.751011,261222663
261222665,-87.6213048,41.7473649,261222665
261222666,-87.6212388,41.7455406,261222666
261222667,-87.6211856,41.7437011,261222667
261222668,-87.6211479,41.7418827,261222668
261222670,-87.6210834,41.7400554,261222670
261222685,-87.6227673,41.7746536,261222685
261222943,-87.648672,41.836433,261222943
261222944,-87.6511103,41.8363992,261222944
261222945,-87.6511043,41.8361649,261222945
261222946,-87.6535332,41.8361328,261222946
261222947,-87.6547413,41.8361169,261222947
261222962,-87.6328441,41.8363459,261222962
261222963,-87.6359284,41.8363504,261222963
261222965,-87.6370999,41.8363368,261222965
261222966,-87.6389223,41.8363134,261222966
261222967,-87.6425886,41.8362692,261222967
261223098,-87.587979,41.7432674,261223098
261223099,-87.5853415,41.7433,261223099
261223100,-87.5828902,41.7433304,261223100
261223101,-87.5807094,41.7433595,261223101
261223102,-87.6061614,41.7434744,261223102
261223103,-87.6062374,41.7439547,261223103
261223105,-87.5502845,41.7434782,261223105
261223106,-87.5466608,41.7435197,261223106
261223153,-87.6311095,41.8125539,261223153
261223154,-87.6322576,41.8125371,261223154
261223156,-87.6357203,41.8126424,261223156
261223160,-87.6383383,41.8126624,261223160
261223161,-87.641983,41.8125927,261223161
261223163,-87.650551,41.8124321,261223163
261224530,-87.586473,41.8043513,261224530
261224531,-87.5864409,41.8025012,261224531
261224532,-87.5855112,41.7995971,261224532
261224533,-87.5854749,41.7981356,261224533
261224534,-87.5854066,41.7952207,261224534
261224535,-87.5853552,41.7933955,261224535
261224536,-87.5842034,41.7481482,261224536
261224537,-87.5841676,41.7460394,261224537
261224538,-87.5841218,41.7442254,261224538
261224539,-87.5845778,41.7587806,261224539
261224540,-87.5845413,41.7569716,261224540
261224541,-87.5843977,41.7514921,261224541
261224544,-87.5854257,41.7916476,261224544
261224546,-87.5850693,41.7890156,261224546
261224547,-87.5851372,41.7880104,261224547
261224549,-87.5845878,41.7806351,261224549
261224551,-87.5850721,41.7733506,261224551
261224552,-87.5850201,41.7715276,261224552
261224553,-87.5849744,41.7697076,261224553
261224554,-87.5847263,41.7642421,261224554
261224559,-87.5844366,41.7697135,261224559
261224639,-87.5649012,41.7645045,261224639
261224640,-87.5623839,41.7617006,261224640
261224641,-87.5607746,41.7599069,261224641
261224642,-87.5600551,41.759137,261224642
261224644,-87.5580615,41.7572878,261224644
261224645,-87.5550602,41.7544846,261224645
261224646,-87.5528943,41.7524826,261224646
261224647,-87.5529016,41.7519154,261224647
261224648,-87.5528578,41.749197,261224648
261224649,-87.5528421,41.7482873,261224649
261224650,-87.5528073,41.7464576,261224650
261224666,-87.5527185,41.7410138,261224666
261224672,-87.552291,41.751924,261224672
261224800,-87.6301774,41.7816958,261224800
261224802,-87.630149,41.780433,261224802
261224808,-87.6300779,41.77635,261224808
261224812,-87.6300123,41.7745389,261224812
261224816,-87.6298145,41.7672572,261224816
261224818,-87.6297739,41.765439,261224818
261224820,-87.6297306,41.7636181,261224820
261224822,-87.6296716,41.7618025,261224822
261224824,-87.6295576,41.752411,261224824
261224830,-87.6291664,41.7453991,261224830
261224834,-87.6290638,41.7417621,261224834
261224878,-87.6314188,41.8273067,261224878
261224905,-87.6312006,41.811786,261224905
261224906,-87.6315129,41.811025,261224906
261224907,-87.6322454,41.8098738,261224907
261224920,-87.6305769,41.7982304,261224920
261224928,-87.6304082,41.7909108,261224928
261224934,-87.6303025,41.7872602,261224934
261225008,-87.6296286,41.7599672,261225008
261225010,-87.6296311,41.7581523,261225010
261225699,-87.557752,41.7518469,261225699
261225700,-87.5576852,41.7482227,261225700
261225702,-87.5576476,41.7463963,261225702
261225704,-87.5576197,41.7445711,261225704
261225706,-87.5575954,41.7427644,261225706
261225708,-87.5575566,41.7409465,261225708
261226043,-87.5940851,41.7440969,261226043
261226045,-87.5941265,41.7459205,261226045
261226047,-87.5941772,41.7477491,261226047
261226049,-87.5942708,41.7513954,261226049
261226060,-87.5933723,41.7383173,261226060
261226122,-87.65456,41.8403957,261226122
261226516,-87.6265998,41.7873425,261226516
261226518,-87.627194,41.7873293,261226518
261226520,-87.6276639,41.7873188,261226520
261226528,-87.6319494,41.787229,261226528
261226534,-87.6357818,41.7871776,261226534
261226536,-87.6364524,41.7871677,261226536
261226538,-87.641302,41.7870961,261226538
261226540,-87.647404,41.7870059,261226540
261226542,-87.6498331,41.78697,261226542
261226544,-87.6522644,41.7869341,261226544
261226545,-87.6534807,41.7869161,261226545
261226546,-87.6546893,41.7868982,261226546
261226895,-87.5504272,41.7492271,261226895
261226937,-87.6246997,41.8183285,261226937
261226938,-87.6198416,41.8184024,261226938
261226941,-87.6165807,41.8184521,261226941
261226943,-87.6137291,41.8184954,261226943
261226945,-87.6104614,41.8185452,261226945
261226947,-87.6067519,41.8186015,261226947
261227064,-87.6206331,41.8347327,261227064
261227065,-87.6194193,41.8347447,261227065
261227070,-87.6144874,41.8341669,261227070
261227110,-87.6260502,41.7536607,261227110
261227112,-87.6270972,41.7536414,261227112
261227620,-87.5839449,41.7952302,261227620
261227633,-87.5965438,41.7950739,261227633
261227636,-87.5921939,41.7953776,261227636
261227639,-87.5903524,41.7955187,261227639
261227647,-87.5892574,41.7953534,261227647
261229357,-87.632749,41.8327308,261229357
261229360,-87.6485853,41.8327818,261229360
261229361,-87.6510159,41.8327434,261229361
261230087,-87.5895296,41.7696573,261230087
261230089,-87.5837655,41.7697209,261230089
261230090,-87.5828647,41.7697309,261230090
261230091,-87.5813191,41.7697479,261230091
261230092,-87.5800688,41.7697617,261230092
261230094,-87.5788482,41.7697752,261230094
261230096,-87.5682371,41.7698923,261230096
261230101,-87.5665478,41.769911,261230101
261230109,-87.6093303,41.7694441,261230109
261230111,-87.6069279,41.7694849,261230111
261230113,-87.6056808,41.7695033,261230113
261230118,-87.6251318,41.7692025,261230118
261230120,-87.6233966,41.7691911,261230120
261230122,-87.6185767,41.7692822,261230122
261230124,-87.615359,41.7693446,261230124
261230126,-87.6136569,41.7694685,261230126
261230131,-87.5958631,41.7698697,261230131
261230132,-87.5952432,41.7698742,261230132
261230170,-87.561492,41.757233,261230170
261230172,-87.5613907,41.7517956,261230172
261230175,-87.5612962,41.74635,261230175
261230176,-87.5612645,41.7445236,261230176
261230177,-87.5612335,41.7427156,261230177
261230179,-87.5611999,41.7408959,261230179
261230366,-87.6139767,41.8397196,261230366
261231559,-87.6486971,41.8372201,261231559
261231561,-87.6511307,41.8371864,261231561
261231567,-87.6511279,41.8370775,261231567
261231570,-87.6535535,41.8370435,261231570
261231572,-87.6547752,41.8370263,261231572
261234087,-87.5993894,41.8150697,261234087
261234092,-87.5993757,41.8146217,261234092
261234098,-87.6246016,41.8147136,261234098
261234100,-87.6197554,41.8147873,261234100
261234104,-87.6164701,41.8148372,261234104
261234108,-87.6140334,41.8148743,261234108
261234110,-87.6127992,41.814893,261234110
261234112,-87.6103645,41.81493,261234112
261234114,-87.6083113,41.8149696,261234114
261234116,-87.6079124,41.8149786,261234116
261234118,-87.6066803,41.8149987,261234118
261234386,-87.6263743,41.7691837,261234386
261239895,-87.6549683,41.7978037,261239895
261239897,-87.6548734,41.794172,261239897
261239899,-87.6548635,41.7937935,261239899
261239901,-87.6548258,41.7923498,261239901
261239903,-87.6547784,41.790534,261239903
261239905,-87.6547307,41.7887079,261239905
261239909,-87.6545453,41.781419,261239909
261239913,-87.6543986,41.7759889,261239913
261239915,-87.6543507,41.7741541,261239915
261239918,-87.6542086,41.7687138,261239918
261239920,-87.6541607,41.766878,261239920
261239922,-87.6541133,41.7650608,261239922
261239923,-87.6540656,41.7632362,261239923
261239925,-87.6540182,41.7614188,261239925
261239927,-87.6539707,41.7596,261239927
261239929,-87.6539122,41.7575744,261239929
261239930,-87.6537721,41.7523266,261239930
261239932,-87.6535741,41.745046,261239932
261239934,-87.6534748,41.7413964,261239934
261240225,-87.625692,41.7454599,261240225
261240226,-87.6268954,41.7454389,261240226
261240248,-87.6356301,41.7453345,261240248
261240288,-87.6463084,41.7451571,261240288
261240291,-87.6487311,41.74512,261240291
261240293,-87.651164,41.7450828,261240293
261240294,-87.6523816,41.7450642,261240294
261241237,-87.6205353,41.8310782,261241237
261241239,-87.6193367,41.8310918,261241239
261241244,-87.6144915,41.831246,261241244
261241246,-87.6133486,41.8312716,261241246
261241248,-87.6106102,41.8311852,261241248
261241250,-87.6082939,41.8312177,261241250
261242032,-87.5905295,41.8042588,261242032
261242034,-87.5905117,41.8024477,261242034
261242035,-87.5904404,41.7995239,261242035
261242036,-87.5904036,41.7980536,261242036
261242038,-87.5903614,41.7958453,261242038
261242043,-87.5883206,41.7512701,261242043
261242044,-87.5882456,41.7478162,261242044
261242046,-87.5881924,41.7459886,261242046
261242048,-87.5880996,41.7441695,261242048
261242049,-87.5879728,41.7423513,261242049
261242051,-87.5879282,41.7405243,261242051
261242057,-87.5885303,41.7651279,261242057
261242059,-87.5885045,41.7642186,261242059
261242061,-87.5884312,41.761487,261242061
261242063,-87.5883868,41.7596595,261242063
261242065,-87.5883622,41.758747,261242065
261242067,-87.5883108,41.7569359,261242067
261242077,-87.5889818,41.7805797,261242077
261242081,-87.5887741,41.7733144,261242081
261242083,-87.5887048,41.7714889,261242083
261242097,-87.590331,41.7947814,261242097
261242099,-87.590299,41.7933335,261242099
261242101,-87.5901653,41.7878631,261242101
261242103,-87.5903444,41.7860969,261242103
261244997,-87.5676981,41.7644235,261244997
261244999,-87.5675921,41.758983,261244999
261245001,-87.5675523,41.7571562,261245001
261245003,-87.5674455,41.751714,261245003
261245007,-87.5673607,41.7462732,261245007
261245009,-87.5673382,41.7444445,261245009
261245011,-87.5673089,41.742634,261245011
261245013,-87.5672817,41.7408114,261245013
261245040,-87.5683308,41.7735448,261245040
261245041,-87.5682831,41.7717111,261245041
261245043,-87.5681673,41.7671359,261245043
261245169,-87.631936,41.7863516,261245169
261247620,-87.5454858,41.7456567,261247620
261247622,-87.5454706,41.744735,261247622
261249397,-87.6325485,41.8060627,261249397
261249980,-87.6462238,41.7414959,261249980
261249982,-87.6486315,41.7414629,261249982
261249984,-87.6510641,41.7414292,261249984
261249986,-87.6522853,41.7414106,261249986
261250051,-87.6255902,41.7418157,261250051
261250052,-87.6268042,41.7417994,261250052
261250053,-87.6380572,41.7416558,261250053
261250884,-87.650362,41.8078591,261250884
261250888,-87.6502548,41.8033511,261250888
261250890,-87.6501795,41.8005941,261250890
261250892,-87.6501553,41.7996998,261250892
261250894,-87.6501092,41.797877,261250894
261250896,-87.6501064,41.7977727,261250896
261250898,-87.6500462,41.7951123,261250898
261250901,-87.6500214,41.7942424,261250901
261250904,-87.6500095,41.7938618,261250904
261250905,-87.6499699,41.7924184,261250905
261250906,-87.6499261,41.7905987,261250906
261250907,-87.6498762,41.7887822,261250907
261250913,-87.6495625,41.7760433,261250913
261250915,-87.6495173,41.7742271,261250915
261250917,-87.6493716,41.7687775,261250917
261250919,-87.6493114,41.766951,261250919
261250921,-87.6492648,41.7651337,261250921
261250923,-87.6492137,41.763313,261250923
261250925,-87.6491631,41.7614914,261250925
261250927,-87.6491305,41.7596754,261250927
261250929,-87.6490832,41.7583078,261250929
261250933,-87.6490614,41.7576594,261250933
261250935,-87.6489216,41.7523951,261250935
261250965,-87.6510895,41.8355934,261250965
261250967,-87.6510809,41.8352616,261250967
261250969,-87.6510423,41.8337673,261250969
261250971,-87.6509895,41.8317199,261250971
261250973,-87.6509865,41.8316043,261250973
261250975,-87.6509392,41.8296533,261250975
261250977,-87.6509155,41.8288581,261250977
261250979,-87.6509094,41.82862,261250979
261250981,-87.6508822,41.8275697,261250981
261250983,-87.650868,41.8270343,261250983
261250985,-87.6508017,41.824452,261250985
261250993,-87.6507245,41.8211041,261250993
261250999,-87.6505984,41.8160448,261250999
261251836,-87.6115908,41.763948,261251836
261251837,-87.6114687,41.758472,261251837
261251838,-87.6114103,41.7566561,261251838
261251839,-87.6112874,41.751184,261251839
261251840,-87.6111845,41.7474852,261251840
261251842,-87.6111394,41.7457011,261251842
261251844,-87.6110922,41.743874,261251844
261251851,-87.6144641,41.8298329,261251851
261251857,-87.6144232,41.8275284,261251857
261251859,-87.6143981,41.8256852,261251859
261251861,-87.6114965,41.7438673,261251861
261251863,-87.6114457,41.7420374,261251863
261251865,-87.6113949,41.7402096,261251865
261251875,-87.612087,41.7857627,261251875
261251877,-87.6120714,41.782126,261251877
261251879,-87.6120261,41.7803027,261251879
261251881,-87.6118254,41.7730399,261251881
261251883,-87.6117712,41.771229,261251883
261251884,-87.6117987,41.7709062,261251884
261251899,-87.6133996,41.8336639,261251899
261251902,-87.6144696,41.8336528,261251902
261252505,-87.6366072,41.7462113,261252505
261256154,-87.6318305,41.7790911,261256154
261256155,-87.6317329,41.7765784,261256155
261256156,-87.6316824,41.77451,261256156
261256179,-87.6310475,41.7672431,261256179
261256180,-87.6310039,41.7654243,261256180
261256181,-87.6309537,41.7635931,261256181
261256183,-87.6309175,41.7617825,261256183
261256185,-87.6308817,41.7599661,261256185
261256256,-87.6313359,41.7690607,261256256
261256378,-87.6350942,41.7817778,261256378
261256439,-87.6521202,41.7814507,261256439
261256441,-87.6533404,41.7814348,261256441
261256614,-87.6416113,41.798007,261256614
261256654,-87.6476828,41.7978063,261256654
261256656,-87.652549,41.7978462,261256656
261256657,-87.6537575,41.7978263,261256657
261256691,-87.6319402,41.7982045,261256691
261257060,-87.6466614,41.758347,261257060
261257089,-87.6264049,41.7581683,261257089
261257091,-87.6280025,41.7581777,261257091
261257093,-87.6313803,41.7581333,261257093
261257095,-87.6344757,41.758083,261257095
261257097,-87.6357039,41.7580631,261257097
261257098,-87.63642,41.758049,261257098
261257100,-87.6369149,41.758043,261257100
261258369,-87.627749,41.774533,261258369
261258371,-87.6284029,41.7745568,261258371
261258375,-87.6308079,41.7745251,261258375
261258376,-87.6349168,41.7744248,261258376
261258377,-87.6368594,41.774397,261258377
261258380,-87.6407268,41.7743507,261258380
261258382,-87.647072,41.7742615,261258382
261258384,-87.6519279,41.7741933,261258384
261258386,-87.6531399,41.7741763,261258386
261258705,-87.5967186,41.8030186,261258705
261258714,-87.5943316,41.8029391,261258714
261258734,-87.5943403,41.8032093,261258734
261258887,-87.6428144,41.7405574,261258887
261258889,-87.6410982,41.7387274,261258889
261260949,-87.6322847,41.803664,261260949
261260986,-87.6478296,41.8033825,261260986
261260988,-87.652683,41.8033196,261260988
261260990,-87.6538863,41.803304,261260990
261261605,-87.6232543,41.7637446,261261605
261261607,-87.6184378,41.7638286,261261607
261261609,-87.6152566,41.7638842,261261609
261261611,-87.6127911,41.7639271,261261611
261261613,-87.6091928,41.7639881,261261613
261261619,-87.5982252,41.7641428,261261619
261261621,-87.5958054,41.7641695,261261621
261261624,-87.5836246,41.7642595,261261624
261261625,-87.5805532,41.7643005,261261625
261261627,-87.5793236,41.7643077,261261627
261261633,-87.5701217,41.7644066,261261633
261261634,-87.5664806,41.7644459,261261634
261261712,-87.6188482,41.7801851,261261712
261261719,-87.6156254,41.7802376,261261719
261261721,-87.6131952,41.7802798,261261721
261261723,-87.6095858,41.7803446,261261723
261261725,-87.6071976,41.7803867,261261725
261261727,-87.6059182,41.7804108,261261727
261261729,-87.5994444,41.7804825,261261729
261261731,-87.5991621,41.7804856,261261731
261261733,-87.5962045,41.7805179,261261733
261261737,-87.5878117,41.7805892,261261737
261261740,-87.6236897,41.7800171,261261740
261262033,-87.648651,41.835633,261262033
261262034,-87.6486053,41.8338109,261262034
261262036,-87.6485652,41.831748,261262036
261262041,-87.6477117,41.8296934,261262041
261262043,-87.6476874,41.8286612,261262043
261262045,-87.6476628,41.8276171,261262045
261262047,-87.6475894,41.8244974,261262047
261262304,-87.6226923,41.7400292,261262304
261262307,-87.6178547,41.7401058,261262307
261262309,-87.61464,41.7401563,261262309
261262322,-87.5697013,41.7407778,261262322
261262325,-87.5660565,41.7408296,261262325
261262327,-87.5599926,41.7409127,261262327
261262333,-87.6049275,41.7402602,261262333
261262336,-87.6000154,41.7403755,261262336
261262340,-87.5891527,41.7405099,261262340
261262343,-87.5828271,41.7405949,261262343
261262345,-87.580644,41.7406318,261262345
261262350,-87.5794216,41.7406504,261262350
261262352,-87.5782097,41.7406662,261262352
261262355,-87.5737676,41.7407239,261262355
261262372,-87.5951181,41.7401111,261262372
261262377,-87.5453943,41.7410872,261262377
261262861,-87.5782583,41.7440135,261262861
261262863,-87.5782404,41.7424756,261262863
261262884,-87.5789348,41.7734217,261262884
261262886,-87.5788922,41.7715964,261262886
261262891,-87.5785367,41.7570286,261262891
261262892,-87.5784163,41.751578,261262892
261262894,-87.5783452,41.7479521,261262894
261262896,-87.5792013,41.7588413,261262896
261264419,-87.5895268,41.7569244,261264419
261264421,-87.5834323,41.7569822,261264421
261264423,-87.5809885,41.7570053,261264423
261264425,-87.5797647,41.7570169,261264425
261264426,-87.5699897,41.7571215,261264426
261264432,-87.5663461,41.75717,261264432
261264434,-87.5600348,41.7572487,261264434
261264442,-87.6230993,41.7564532,261264442
261264444,-87.6182685,41.7565305,261264444
261264446,-87.6150834,41.7565918,261264446
261264448,-87.6126303,41.7566324,261264448
261264450,-87.6090243,41.7566921,261264450
261264453,-87.6065739,41.7567353,261264453
261264455,-87.6053406,41.7567631,261264455
261264481,-87.6266215,41.769183,261264481
261264483,-87.6266512,41.7684642,261264483
261264487,-87.6265965,41.7672279,261264487
261264489,-87.6265447,41.7655003,261264489
261264491,-87.6265196,41.7636677,261264491
261264493,-87.6265052,41.7618497,261264493
261264495,-87.6264289,41.7600374,261264495
261264498,-87.6259291,41.7527622,261264498
261264516,-87.6268199,41.7764161,261264516
261264559,-87.6267032,41.7909955,261264559
261265137,-87.5814154,41.7801895,261265137
261265145,-87.5723844,41.7809484,261265145
261266026,-87.6238604,41.7855644,261266026
261266028,-87.6190038,41.7856564,261266028
261266032,-87.6132836,41.7857423,261266032
261266034,-87.6097209,41.7858067,261266034
261266042,-87.5963328,41.7860071,261266042
261266462,-87.6277324,41.7909719,261266462
261266468,-87.6317395,41.7908878,261266468
261266523,-87.6355131,41.7908414,261266523
261266525,-87.6414162,41.7907302,261266525
261266527,-87.647501,41.7906311,261266527
261266529,-87.6523542,41.7905663,261266529
261266531,-87.6535668,41.7905501,261266531
261267505,-87.6351295,41.7826597,261267505
261267506,-87.644133,41.7824677,261267506
261267514,-87.6351262,41.7825366,261267514
261270954,-87.6094047,41.773082,261270954
261270956,-87.6070177,41.7731216,261270956
261270958,-87.6057629,41.7731462,261270958
261270960,-87.5996831,41.7732066,261270960
261270961,-87.5960337,41.7732428,261270961
261270963,-87.5838637,41.7733644,261270963
261270964,-87.5814083,41.7733913,261270964
261270976,-87.5801594,41.7734066,261270976
261270977,-87.576481,41.7734518,261270977
261270979,-87.5668173,41.7735539,261270979
261271616,-87.580577,41.7652007,261271616
261271619,-87.5958326,41.7650739,261271619
261272711,-87.6319937,41.8110169,261272711
261272755,-87.6382937,41.8108317,261272755
261272757,-87.6419504,41.8107653,261272757
261273580,-87.5829679,41.7472513,261273580
261273582,-87.5829567,41.7460558,261273582
261273584,-87.5829089,41.7442426,261273584
261273586,-87.5828632,41.7424265,261273586
261273597,-87.583512,41.759709,261273597
261273598,-87.5834834,41.7587929,261273598
261273600,-87.5832958,41.751508,261273600
261273604,-87.5838097,41.7715459,261273604
261273608,-87.5828934,41.7515137,261273608
261273622,-87.5854528,41.8043675,261273622
261273626,-87.5853988,41.8025175,261273626
261276342,-87.6234384,41.7710121,261276342
261276344,-87.623125,41.7582615,261276344
261276346,-87.6229896,41.7509837,261276346
261276348,-87.6228958,41.7473349,261276348
261276349,-87.6228447,41.745511,261276349
261276350,-87.6228019,41.7436729,261276350
261276351,-87.6227613,41.7418664,261276351
261276388,-87.625244,41.8419666,261276388
261276394,-87.6248958,41.8273922,261276394
261276401,-87.6248522,41.8255671,261276401
261276408,-87.624514,41.8110805,261276408
261276410,-87.6244668,41.8092722,261276410
261276412,-87.624313,41.8038107,261276412
261276414,-87.6242774,41.801979,261276414
261276416,-87.6241847,41.7981546,261276416
261276418,-87.6241465,41.7965138,261276418
261276419,-87.6240523,41.792877,261276419
261276420,-87.6239092,41.787403,261276420
261276441,-87.6249212,41.8287305,261276441
261276444,-87.6239724,41.7746242,261276444
261276481,-87.6117852,41.8342471,261276481
261276487,-87.6088283,41.8277289,261276487
261276491,-87.6079571,41.8260153,261276491
261276514,-87.6053983,41.7585819,261276514
261276516,-87.6052052,41.751285,261276516
261276518,-87.6051269,41.7476254,261276518
261276520,-87.6050847,41.7457878,261276520
261276521,-87.6050312,41.7439747,261276521
261276522,-87.6049776,41.7421176,261276522
261276564,-87.6067391,41.8179364,261276564
261276571,-87.6066121,41.8113557,261276571
261276573,-87.6065659,41.8095322,261276573
261276576,-87.606455,41.804095,261276576
261276578,-87.6064102,41.8022594,261276578
261276580,-87.6063246,41.7986199,261276580
261276582,-87.6062869,41.7968001,261276582
261276584,-87.6062058,41.7931484,261276584
261276586,-87.6060765,41.7876896,261276586
261276590,-87.6059645,41.7822346,261276590
261276592,-87.6057267,41.7713312,261276592
261276593,-87.6056629,41.7685088,261276593
261277219,-87.6191874,41.7929514,261277219
261277223,-87.6159266,41.7930069,261277223
261277228,-87.596502,41.7932665,261277228
261277232,-87.5839015,41.7934194,261277232
261277540,-87.560111,41.7481904,261277540
261277544,-87.5601024,41.7475895,261277544
261277547,-87.5600758,41.7463655,261277547
261277549,-87.5600401,41.7445396,261277549
261277552,-87.5600253,41.7427318,261277552
261277989,-87.5665925,41.7717322,261277989
261277991,-87.5664692,41.7671589,261277991
261278194,-87.5454294,41.7429178,261278194
261278227,-87.5857622,41.7596861,261278227
261279634,-87.6544306,41.8269898,261279634
261279637,-87.6326313,41.8272894,261279637
261279642,-87.6387097,41.8272054,261279642
261279644,-87.6423701,41.8271564,261279644
261279915,-87.6132584,41.7821048,261279915
261279920,-87.6129195,41.7689545,261279920
261279922,-87.6126856,41.7584501,261279922
261279924,-87.6124997,41.7511636,261279924
261279926,-87.612314,41.7474659,261279926
261279928,-87.6123476,41.7456847,261279928
261279930,-87.6123011,41.7438539,261279930
261280579,-87.6126716,41.8094385,261280579
261280581,-87.6125437,41.8039876,261280581
261280583,-87.6125147,41.8021653,261280583
261280596,-87.6126816,41.8112603,261280596
261283225,-87.6160657,41.7984704,261283225
261283226,-87.6160173,41.7966518,261283226
261283229,-87.6159488,41.793921,261283229
261283231,-87.6157914,41.7875242,261283231
261283233,-87.6156739,41.782062,261283233
261283245,-87.6153904,41.7707038,261283245
261283247,-87.6152852,41.7665958,261283247
261283249,-87.6151252,41.758406,261283249
261283250,-87.6149592,41.7511209,261283250
261283253,-87.6148749,41.7474689,261283253
261283259,-87.6148249,41.7456399,261283259
261283263,-87.614752,41.7438132,261283263
261283265,-87.6146871,41.7419893,261283265
261283319,-87.6168037,41.8274943,261283319
261283326,-87.616395,41.8121132,261283326
261283329,-87.6163599,41.8112044,261283329
261283331,-87.6163087,41.8093873,261283331
261283333,-87.6162511,41.8066629,261283333
261283336,-87.6161828,41.8039279,261283336
261283797,-87.5794965,41.7442813,261283797
261283799,-87.5794475,41.7424597,261283799
261283813,-87.5796378,41.7515605,261283813
261283818,-87.5801128,41.7715807,261283818
261283823,-87.5800469,41.7515546,261283823
261284073,-87.6363883,41.838909,261284073
261284152,-87.6196011,41.8093415,261284152
261284154,-87.6138605,41.8094218,261284154
261284156,-87.6102078,41.8094734,261284156
261284158,-87.6077997,41.8095101,261284158
261284160,-87.5992602,41.8096129,261284160
261284161,-87.596831,41.8096356,261284161
261284682,-87.6384298,41.81721,261284682
261285031,-87.6204531,41.8255738,261285031
261285032,-87.6192155,41.8256282,261285032
261285034,-87.6121031,41.8257238,261285034
261285036,-87.6085463,41.8258465,261285036
261285133,-87.6408459,41.7688892,261285133
261285135,-87.6407854,41.7670751,261285135
261285137,-87.6407457,41.7652718,261285137
261285159,-87.6416457,41.7998325,261285159
261285166,-87.6414618,41.7924874,261285166
261285167,-87.6413653,41.7889105,261285167
261285173,-87.6400833,41.7652819,261285173
261285175,-87.6400452,41.7634586,261285175
261285177,-87.6400072,41.7616325,261285177
261285181,-87.6406563,41.7616195,261285181
261285182,-87.6406232,41.759808,261285182
261285183,-87.6406031,41.7588669,261285183
261285192,-87.6408448,41.7789345,261285192
261285194,-87.6407789,41.7761716,261285194
261285197,-87.642413,41.8289748,261285197
261285207,-87.6420804,41.8162414,261285207
261285209,-87.6403859,41.7391176,261285209
