id,x,y,id
3051164547,-87.5998871,41.7938378,3051164547
3051164548,-87.5998932,41.7941833,3051164548
3051164552,-87.6013517,41.7936709,3051164552
3079082696,-87.6066884,41.7912332,3079082696
3079082697,-87.6067262,41.7913986,3079082697
3079181610,-87.5964363,41.7904203,3079181610
3235484969,-87.6045285,41.7858833,3235484969
3235484971,-87.5982298,41.7859502,3235484971
3235484976,-87.5904127,41.7860959,3235484976
3235485001,-87.6060534,41.7862906,3235485001
3235485003,-87.6043236,41.7863122,3235485003
3235485006,-87.6035095,41.7863209,3235485006
3235485011,-87.6027467,41.7863292,3235485011
3235485013,-87.6009857,41.7863469,3235485013
3235485014,-87.6011975,41.786347,3235485014
3235485015,-87.6004912,41.7863536,3235485015
3235485016,-87.5995874,41.7863622,3235485016
3235485018,-87.5982481,41.7863755,3235485018
3235485025,-87.5963427,41.786395,3235485025
3235485031,-87.6042796,41.7864302,3235485031
3235485035,-87.5914773,41.7864509,3235485035
3235485042,-87.6065381,41.7871183,3235485042
3235485043,-87.6065402,41.7872573,3235485043
3235485055,-87.5970408,41.7880946,3235485055
3235485061,-87.5972679,41.7881788,3235485061
3235485064,-87.5973998,41.7884049,3235485064
3259301888,-87.5981693,41.7949312,3259301888
3259301890,-87.5980962,41.7951563,3259301890
3259360444,-87.6013507,41.7950035,3259360444
3378979836,-87.5915886,41.786084,3378979836
3631594929,-87.5997475,41.7932302,3631594929
4047380721,-87.6012858,41.7841023,4047380721
4047380722,-87.6010158,41.7841053,4047380722
4047380725,-87.6012979,41.7858261,4047380725
4047380726,-87.6011845,41.7858273,4047380726
4047380727,-87.6010754,41.7858285,4047380727
4047380728,-87.5995807,41.7858443,4047380728
4047380730,-87.6012933,41.7859146,4047380730
4047380731,-87.6010783,41.7859169,4047380731
4047380732,-87.5964417,41.785994,4047380732
4047380735,-87.5962285,41.7860209,4047380735
4047380741,-87.6013087,41.7863447,4047380741
4047380742,-87.6010827,41.7863469,4047380742
4047380744,-87.5964511,41.7863938,4047380744
4047380745,-87.5962425,41.7863962,4047380745
4047380746,-87.5916025,41.7864491,4047380746
4047380747,-87.591359,41.786452,4047380747
4047380748,-87.6013086,41.7864588,4047380748
4047380749,-87.6010826,41.7864614,4047380749
4047380750,-87.5964534,41.7865061,4047380750
4047380751,-87.5962377,41.7865111,4047380751
4047380752,-87.5915996,41.7865638,4047380752
4047380753,-87.5913604,41.786565,4047380753
4047380765,-87.601332,41.7871722,4047380765
4047380767,-87.5964678,41.7872246,4047380767
4047380768,-87.5962547,41.7872269,4047380768
4047380769,-87.5916069,41.7872788,4047380769
4047380770,-87.6042629,41.7872806,4047380770
4047380771,-87.5913952,41.7872826,4047380771
4047380772,-87.6035165,41.7872843,4047380772
4047380773,-87.6013337,41.7873111,4047380773
4047380774,-87.599599,41.7873238,4047380774
4047380775,-87.6042645,41.7873255,4047380775
4047380776,-87.5982705,41.7873405,4047380776
4047380778,-87.5964705,41.787361,4047380778
4047380779,-87.5963655,41.7873622,4047380779
4047380780,-87.5962583,41.7873632,4047380780
4047380781,-87.5939307,41.7873839,4047380781
4047380783,-87.5916203,41.7874123,4047380783
4047380784,-87.5915011,41.7874138,4047380784
4047380785,-87.5913921,41.7874159,4047380785
4047380992,-87.6036965,41.7877191,4047380992
4047380993,-87.601339,41.7877508,4047380993
4047380994,-87.601111,41.7877532,4047380994
4047380995,-87.5964793,41.7877991,4047380995
4047380996,-87.5962718,41.7878023,4047380996
4047380997,-87.5916278,41.7878556,4047380997
4047380998,-87.5913935,41.7878574,4047380998
4332957188,-87.6060579,41.786647,4332957188
4332959689,-87.6072302,41.7867877,4332959689
4332959690,-87.606061,41.7868931,4332959690
4332959691,-87.6067637,41.787115,4332959691
4332972929,-87.6060833,41.7879492,4332972929
4332972930,-87.6061261,41.7897401,4332972930
4332972932,-87.6061539,41.7909644,4332972932
4332972934,-87.6061693,41.7916734,4332972934
4332972942,-87.6062377,41.7947094,4332972942
4332972944,-87.6062536,41.7952444,4332972944
4635998808,-87.6055764,41.7980032,4635998808
4635998809,-87.6061486,41.7979956,4635998809
4635998812,-87.6054904,41.7973469,4635998812
4635998813,-87.6061357,41.7973404,4635998813
4635998816,-87.605499,41.7975695,4635998816
4635998818,-87.6061324,41.7971699,4635998818
4829174283,-87.6056898,41.7949746,4829174283
5072693316,-87.5997749,41.7944532,5072693316
5082937230,-87.6062081,41.7872565,5082937230
5082937231,-87.6012182,41.7873119,5082937231
5098734691,-87.6024668,41.7895926,5098734691
5098734692,-87.6022631,41.7901468,5098734692
5098734693,-87.6019497,41.7895569,5098734693
5103668164,-87.6025417,41.7925765,5103668164
5114688937,-87.6012302,41.79597,5114688937
5116576437,-87.6065439,41.7912701,5116576437
5116884417,-87.6073582,41.7848831,5116884417
5116884418,-87.6073541,41.7840285,5116884418
5175102966,-87.5932838,41.7851867,5175102966
5175102972,-87.5938889,41.7853482,5175102972
5175102973,-87.5932872,41.7853562,5175102973
5175102984,-87.5938876,41.7851778,5175102984
5175102991,-87.5938852,41.7848482,5175102991
5390054691,-87.6021155,41.789869,5390054691
5390054693,-87.6067629,41.7919334,5390054693
5394515131,-87.5960651,41.7886425,5394515131
5394546294,-87.5913724,41.7860097,5394546294
5394546297,-87.5915829,41.7860077,5394546297
5394546299,-87.596224,41.7859416,5394546299
5394546301,-87.5962454,41.7871692,5394546301
5394546302,-87.5904111,41.786017,5394546302
5394546305,-87.6062067,41.7858666,5394546305
5394546308,-87.6059099,41.7871267,5394546308
5394546309,-87.60589,41.7862963,5394546309
5394546310,-87.6000017,41.7859952,5394546310
5394546311,-87.6061975,41.7859765,5394546311
5394546313,-87.6028062,41.7858028,5394546313
5394546314,-87.5975461,41.7860194,5394546314
5394546315,-87.6045605,41.7857878,5394546315
5394546316,-87.6007838,41.7859849,5394546316
5394546317,-87.5914672,41.7860089,5394546317
5394546318,-87.5979504,41.7858616,5394546318
5394546319,-87.6044279,41.7857903,5394546319
5394546320,-87.5995829,41.7860007,5394546320
5394546321,-87.5999338,41.785995,5394546321
5394546324,-87.5963608,41.7871639,5394546324
5394546325,-87.5964445,41.7860637,5394546325
5394546326,-87.5970026,41.7858716,5394546326
5394546327,-87.5982324,41.7860107,5394546327
5394546328,-87.5962388,41.7865981,5394546328
5394546330,-87.5969383,41.7860324,5394546330
5394546332,-87.6048937,41.7857813,5394546332
5394546333,-87.5956252,41.7859678,5394546333
5394546336,-87.6048417,41.7857825,5394546336
5394546338,-87.5963316,41.7859224,5394546338
5394546340,-87.5930913,41.7859918,5394546340
5394546341,-87.5963475,41.7865942,5394546341
5394546342,-87.596455,41.7865888,5394546342
5394546343,-87.5969421,41.7863888,5394546343
5394546344,-87.5939075,41.7859841,5394546344
5394546345,-87.5964412,41.7858982,5394546345
5394546346,-87.5978801,41.7860163,5394546346
5394546347,-87.5967816,41.7863904,5394546347
5394546352,-87.6060463,41.7857869,5394546352
5394546353,-87.6008418,41.7859841,5394546353
5394546354,-87.601079,41.785981,5394546354
5394546355,-87.5964665,41.7871607,5394546355
5394546357,-87.5997829,41.7863592,5394546357
5394546359,-87.6059062,41.7857767,5394546359
5394546363,-87.5982287,41.7858586,5394546363
5394546364,-87.594707,41.7859765,5394546364
5394546366,-87.5979657,41.7863784,5394546366
5394546367,-87.5970864,41.7860322,5394546367
5394546368,-87.6001357,41.7863566,5394546368
5394546370,-87.6059136,41.7872583,5394546370
5394546371,-87.6058955,41.7864172,5394546371
5394552716,-87.6155742,41.785709,5394552716
5396346492,-87.5916289,41.7879233,5396346492
5396346495,-87.606079,41.7877745,5396346495
5396346496,-87.6013414,41.7878237,5396346496
5396346498,-87.5962768,41.7878756,5396346498
5396346499,-87.6059245,41.7877767,5396346499
5396346500,-87.6059203,41.7876329,5396346500
5396346501,-87.591408,41.7879255,5396346501
5396346502,-87.6047598,41.787669,5396346502
5396346503,-87.5939483,41.7878995,5396346503
5396346504,-87.6035279,41.7878013,5396346504
5396346505,-87.601229,41.7878249,5396346505
5396346508,-87.5964808,41.7878735,5396346508
5396346509,-87.5996111,41.7878414,5396346509
5396346510,-87.5980717,41.7878572,5396346510
5396346511,-87.6011122,41.7878261,5396346511
5396346512,-87.6060752,41.7876329,5396346512
5396346513,-87.5947487,41.7878913,5396346513
5396346515,-87.6062176,41.7876329,5396346515
5396346519,-87.5970338,41.7878679,5396346519
5396346520,-87.6059214,41.7876913,5396346520
5396349321,-87.6047626,41.7877887,5396349321
5396349322,-87.5979946,41.787858,5396349322
5396349323,-87.6062214,41.7877737,5396349323
5396349324,-87.5985536,41.7878523,5396349324
5396349325,-87.5963776,41.7878746,5396349325
5396349326,-87.6049124,41.7877871,5396349326
5396370398,-87.5963739,41.7877215,5396370398
5396370399,-87.601338,41.7876711,5396370399
5396370400,-87.5964777,41.7877206,5396370400
5396370401,-87.5916266,41.7877828,5396370401
5396370402,-87.6011098,41.7876716,5396370402
5396370403,-87.6035756,41.7878008,5396370403
5396370404,-87.5962694,41.7877225,5396370404
5396370405,-87.5915103,41.7877841,5396370405
5396370406,-87.5913933,41.7877854,5396370406
5396370407,-87.6012258,41.7876716,5396370407
5397144682,-87.5984637,41.786276,5397144682
5397144683,-87.5983175,41.786191,5397144683
5397144685,-87.5989183,41.7861611,5397144685
5397144686,-87.6003801,41.786103,5397144686
5397144687,-87.5983175,41.786276,5397144687
5397144688,-87.5986578,41.786119,5397144688
5397144689,-87.5986085,41.786181,5397144689
5397144690,-87.5986152,41.786255,5397144690
5397144691,-87.606213,41.7857981,5397144691
5397144692,-87.6006894,41.7861038,5397144692
5397144693,-87.600042,41.7861038,5397144693
5397144694,-87.5968942,41.7862645,5397144694
5397144695,-87.5990122,41.786256,5397144695
5397144696,-87.5976846,41.7861379,5397144696
5397144697,-87.5986662,41.786275,5397144697
5397144698,-87.5973935,41.786212,5397144698
5397144699,-87.6042532,41.786501,5397144699
5397144700,-87.5990139,41.786217,5397144700
5397144701,-87.5964475,41.786212,5397144701
5397144702,-87.5995851,41.786178,5397144702
5397144704,-87.5991114,41.7861628,5397144704
5397144705,-87.5979079,41.7861341,5397144705
5397144706,-87.5976793,41.7862541,5397144706
5397144708,-87.599463,41.7861685,5397144708
5397144709,-87.5991114,41.7863669,5397144709
5397144711,-87.5989176,41.7862171,5397144711
5397144712,-87.6000919,41.7862453,5397144712
5397144714,-87.5982402,41.7861902,5397144714
5397144715,-87.5998306,41.7862441,5397144715
5397144716,-87.5992504,41.7861173,5397144716
5397144717,-87.5986568,41.786099,5397144717
5397144718,-87.5995247,41.7861701,5397144718
5397144719,-87.5995218,41.78622,5397144719
5397144720,-87.5991114,41.786256,5397144720
5397149021,-87.5993944,41.7861149,5397149021
5397149022,-87.602774,41.7872934,5397149022
5397149023,-87.5983175,41.786125,5397149023
5397149024,-87.599858,41.7861779,5397149024
5397149025,-87.598661,41.786179,5397149025
5397149026,-87.5987936,41.78616,5397149026
5397149027,-87.5993971,41.786222,5397149027
5397149028,-87.5984615,41.7862581,5397149028
5397149029,-87.596937,41.7862165,5397149029
5397149031,-87.5987896,41.786097,5397149031
5397149032,-87.5966406,41.7862633,5397149032
5397149033,-87.6003861,41.7861922,5397149033
5397149034,-87.6006187,41.7861929,5397149034
5397149035,-87.5989452,41.7862162,5397149035
5397149036,-87.5979204,41.7861867,5397149036
5397149038,-87.5966357,41.786212,5397149038
5397149039,-87.5992549,41.786164,5397149039
5397149040,-87.5973965,41.786256,5397149040
5397149042,-87.600887,41.7861007,5397149042
5397149043,-87.5994641,41.786113,5397149043
5397149044,-87.5995228,41.786178,5397149044
5397149045,-87.5989424,41.786272,5397149045
5425489950,-87.5940375,41.7920163,5425489950
5425489952,-87.5946684,41.7958541,5425489952
5425489953,-87.594941,41.7958517,5425489953
5495274508,-87.6040341,41.7915016,5495274508
5495274511,-87.6042696,41.7918128,5495274511
5495274512,-87.6044119,41.7918127,5495274512
5495286330,-87.5939723,41.784182,5495286330
5518683523,-87.5927606,41.7916539,5518683523
5545781679,-87.5915147,41.7879244,5545781679
5545781680,-87.5981193,41.7950561,5545781680
5622914297,-87.6063799,41.7948704,5622914297
5622914298,-87.6060849,41.794856,5622914298
5622914299,-87.6063839,41.7950774,5622914299
5622914300,-87.6060654,41.7950772,5622914300
5622914301,-87.6060755,41.7949721,5622914301
5622914302,-87.6063839,41.7949707,5622914302
5690417083,-87.591366,41.786087,5690417083
5690421730,-87.6047606,41.7877048,5690421730
5827159295,-87.6061486,41.7907118,5827159295
5827159299,-87.6061804,41.7922566,5827159299
5827159300,-87.6061939,41.7926906,5827159300
5827159301,-87.6062015,41.7929355,5827159301
5827159304,-87.6062317,41.7944433,5827159304
5827159307,-87.6062608,41.7955307,5827159307
5827182220,-87.6060595,41.786775,5827182220
5827182221,-87.6065281,41.7864097,5827182221
5827182224,-87.6060904,41.788234,5827182224
5827236815,-87.6058962,41.7858701,5827236815
5827236816,-87.6060481,41.7858687,5827236816
5885767565,-87.6061232,41.7895209,5885767565
5885767568,-87.5997692,41.7950292,5885767568
5885767569,-87.6061638,41.7913196,5885767569
