geoid10,population,lon,lat,community
170318350002010,85,       -87.6845762,        41.7803861,66
170318350002011,55,       -87.6839943,        41.7804069,66
170318350002012,30,       -87.6842506,        41.7794810,66
170318350002013,28,       -87.6854784,        41.7794670,66
170318350002014,13,       -87.6867049,        41.7794517,66
170318350003000,5,       -87.6917710,        41.7862143,66
170318350003001,26,       -87.6929626,        41.7861832,66
170318350003002,100,       -87.6932740,        41.7852788,66
170318350003003,90,       -87.6926567,        41.7852866,66
170318350003004,77,       -87.6920440,        41.7852930,66
170318350003005,75,       -87.6914225,        41.7852995,66
170318350003006,99,       -87.6913903,        41.7837084,66
170318350003007,121,       -87.6919963,        41.7836952,66
170318350003008,164,       -87.6926069,        41.7836880,66
170318350003009,154,       -87.6932050,        41.7836716,66
170318350003010,105,       -87.6931773,        41.7818608,66
170318350003011,127,       -87.6925567,        41.7818626,66
170318350003012,90,       -87.6919451,        41.7818711,66
170318350003013,102,       -87.6913415,        41.7818831,66
170318350003014,14,       -87.6915908,        41.7800536,66
170318350003015,111,       -87.6925026,        41.7802744,66
170318350003016,97,       -87.6931320,        41.7802741,66
170318350003017,4,       -87.6927914,        41.7793624,66
170318350004000,73,       -87.6876725,        41.7819292,66
170318350004001,138,       -87.6883099,        41.7819375,66
170318350004002,102,       -87.6889033,        41.7819194,66
170318350004003,108,       -87.6895052,        41.7819066,66
170318350004004,106,       -87.6901132,        41.7818966,66
170318350004005,146,       -87.6907276,        41.7818914,66
170318350004006,109,       -87.6906901,        41.7803080,66
170318350004007,79,       -87.6900779,        41.7803158,66
170318350004008,32,       -87.6894621,        41.7803206,66
170318350004009,86,       -87.6888663,        41.7803360,66
170318350004010,39,       -87.6882549,        41.7803428,66
170318350004011,36,       -87.6876406,        41.7803501,66
170318350004012,10,       -87.6879039,        41.7794271,66
170318350004013,70,       -87.6891231,        41.7794096,66
170318350004014,62,       -87.6903634,        41.7794023,66
170318350005000,26,       -87.6880827,        41.7862593,66
170318350005001,8,       -87.6893245,        41.7862502,66
170318350005002,35,       -87.6905695,        41.7862447,66
170318350005003,93,       -87.6877870,        41.7853697,66
170318350005004,83,       -87.6883861,        41.7853518,66
170318350005005,114,       -87.6889918,        41.7853398,66
170318350005006,107,       -87.6895906,        41.7853258,66
170318350005007,83,       -87.6902006,        41.7853187,66
170318350005008,96,       -87.6908012,        41.7853050,66
170318350005009,69,       -87.6907765,        41.7837149,66
170318350005010,86,       -87.6901704,        41.7837268,66
170318350005011,118,       -87.6895762,        41.7837418,66
170318350005012,95,       -87.6889393,        41.7837394,66
170318350005013,0,       -87.6880375,        41.7837589,66
170318351001000,0,       -87.6800430,        41.7936690,63
170318351001001,0,       -87.6817806,        41.7936481,63
170318351001002,0,       -87.6828682,        41.7936699,63
170318351001003,0,       -87.6836709,        41.7936325,63
170318351001004,0,       -87.6858468,        41.7929184,63
170318351001005,0,       -87.6882885,        41.7928771,63
170318351001006,133,       -87.6860914,        41.7910820,63
170318351001007,117,       -87.6855163,        41.7911044,63
170318351001008,81,       -87.6849121,        41.7911053,63
170318351001009,0,       -87.6842994,        41.7911203,63
170318351001010,1,       -87.6831491,        41.7918884,63
170318351001011,0,       -87.6836288,        41.7915953,63
170318351001012,0,       -87.6831365,        41.7928659,63
170318351001013,32,       -87.6817609,        41.7932360,63
170318351001014,0,       -87.6804976,        41.7928926,63
170318351001015,22,       -87.6809925,        41.7925376,63
170318351001016,34,       -87.6809300,        41.7895020,63
170318351001017,0,       -87.6814587,        41.7876720,63
170318351001018,0,       -87.6821559,        41.7887858,63
170318351001019,66,       -87.6815619,        41.7914768,63
170318351001020,9,       -87.6815232,        41.7926662,63
170318351001021,36,       -87.6820206,        41.7926593,63
170318351001022,0,       -87.6822018,        41.7920583,63
170318351001023,0,       -87.6822372,        41.7912637,63
170318351001024,0,       -87.6794637,        41.7899616,67
170318351001025,0,       -87.6832377,        41.7907557,63
170318351001026,94,       -87.6854397,        41.7892777,63
170318351001027,91,       -87.6860503,        41.7892723,63
170318351001028,0,       -87.6809407,        41.7874620,63
170318351001029,39,       -87.6817619,        41.7867506,63
170318351001030,60,       -87.6821304,        41.7876668,63
170318351001031,31,       -87.6828074,        41.7876651,63
170318351001032,3,       -87.6832157,        41.7892811,63
170318351001033,4,       -87.6842186,        41.7892904,63
170318351001034,76,       -87.6848116,        41.7892789,63
170318351001035,110,       -87.6885459,        41.7910505,63
170318351001036,91,       -87.6879208,        41.7910544,63
170318351001037,95,       -87.6873169,        41.7910678,63
170318351001038,105,       -87.6867073,        41.7910785,63
170318351001039,0,       -87.6827821,        41.7867470,63
170318351001040,0,       -87.6834934,        41.7874281,63
170318351001041,0,       -87.6819017,        41.7904490,63
170318351002000,77,       -87.6895206,        41.7935367,63
170318351002001,79,       -87.6907479,        41.7935208,63
170318351002002,114,       -87.6898039,        41.7926254,63
170318351002003,120,       -87.6892090,        41.7926391,63
170318351002004,0,       -87.6900653,        41.7910228,63
170318351002005,118,       -87.6910285,        41.7926045,63
170318351002006,120,       -87.6904163,        41.7926167,63
170318351002007,74,       -87.6909147,        41.7891808,63
170318351002008,83,       -87.6903235,        41.7891944,63
170318351002009,102,       -87.6897107,        41.7892044,63
170318351002010,79,       -87.6891017,        41.7892187,63
170318351002011,103,       -87.6884959,        41.7892304,63
170318351002012,102,       -87.6878730,        41.7892350,63
170318351002013,97,       -87.6872778,        41.7892526,63
170318351002014,139,       -87.6866498,        41.7892545,63
170318351003000,0,       -87.6841675,        41.7876915,63
170318351003001,87,       -87.6848020,        41.7876961,63
170318351003002,69,       -87.6853978,        41.7876810,63
170318351003003,85,       -87.6860209,        41.7876790,63
170318351003004,77,       -87.6866147,        41.7876617,63
170318351003005,74,       -87.6872203,        41.7876489,63
170318351003006,70,       -87.6878338,        41.7876420,63
170318351003007,71,       -87.6884255,        41.7876223,63
170318351003008,62,       -87.6890584,        41.7876251,63
170318351003009,59,       -87.6896748,        41.7876176,63
170318351003010,70,       -87.6902628,        41.7875651,63
170318351003011,100,       -87.6908849,        41.7875605,63
170318351003012,82,       -87.6914930,        41.7875521,63
170318351003013,107,       -87.6921083,        41.7875311,63
170318351003014,8,       -87.6917290,        41.7866154,63
170318351003015,11,       -87.6905583,        41.7866572,63
170318351003016,39,       -87.6893300,        41.7867040,63
170318351003017,21,       -87.6881166,        41.7867248,63
170318351003018,52,       -87.6868890,        41.7867390,63
170318351003019,26,       -87.6856492,        41.7867507,63
170318351003020,0,       -87.6844669,        41.7867901,63
170318351004000,66,       -87.6919766,        41.7935024,63
170318351004001,24,       -87.6931665,        41.7934680,63
170318351004002,94,       -87.6922477,        41.7925836,63
170318351004003,76,       -87.6916323,        41.7925919,63
170318351004004,69,       -87.6915802,        41.7909960,63
170318351004005,93,       -87.6922008,        41.7909885,63
170318351004006,114,       -87.6928140,        41.7909789,63
170318351004007,101,       -87.6928601,        41.7925743,63
170318351004008,75,       -87.6934642,        41.7925610,63
170318351004009,92,       -87.6934259,        41.7909694,63
170318351004010,147,       -87.6933697,        41.7891449,63
170318351004011,102,       -87.6927552,        41.7891518,63
170318351004012,108,       -87.6921316,        41.7891544,63
170318351004013,115,       -87.6915532,        41.7891797,63
170318351004014,83,       -87.6927290,        41.7875168,63
170318351004015,60,       -87.6932965,        41.7874876,63
170318351004016,43,       -87.6929947,        41.7865950,63
170318352001000,0,       -87.7386549,        41.7998674,56
170318352001001,25,       -87.7397607,        41.7996623,56
170318352001002,45,       -87.7402306,        41.7999951,56
170318352001003,24,       -87.7408056,        41.7999272,56
170318352001004,32,       -87.7414348,        41.7998877,56
170318352001005,30,       -87.7420343,        41.7998330,56
170318352001006,0,       -87.7426405,        41.7997790,56
170318352001007,131,       -87.7432841,        41.7997335,56
170318352001008,51,       -87.7438868,        41.7996794,56
170318352001009,80,       -87.7445839,        41.7992079,56
170318352001010,43,       -87.7450940,        41.7995790,56
170318352001011,68,       -87.7456975,        41.7995253,56
170318352001012,65,       -87.7462898,        41.7994650,56
170318352001013,69,       -87.7469047,        41.7994167,56
170318352001014,46,       -87.7475239,        41.7993728,56
170318352001015,49,       -87.7481344,        41.7993436,56
170318352001016,46,       -87.7487355,        41.7993291,56
170318352001017,62,       -87.7493565,        41.7993264,56
170318352001018,66,       -87.7499582,        41.7993133,56
170318352001019,45,       -87.7505741,        41.7993061,56
170318352001020,52,       -87.7511681,        41.7992895,56
170318352001021,75,       -87.7517941,        41.7992892,56
170318352001022,62,       -87.7523970,        41.7992766,56
170318352001023,21,       -87.7523781,        41.7980513,56
170318352001024,28,       -87.7518116,        41.7981216,56
170318352001025,14,       -87.7511724,        41.7981564,56
170318352001026,20,       -87.7505753,        41.7982117,56
170318352001027,60,       -87.7496380,        41.7980364,56
170318352001028,9,       -87.7473389,        41.7967265,56
170318352001029,34,       -87.7507949,        41.7977119,56
170318352001030,0,       -87.7471858,        41.7982904,56
170318352001031,7,       -87.7484394,        41.7981453,56
170318352001032,0,       -87.7435427,        41.7988308,56
170318352001033,6,       -87.7423483,        41.7990323,56
170318352001034,0,       -87.7410885,        41.7992045,56
170318352001035,0,       -87.7410771,        41.7987312,56
170318352001036,0,       -87.7398585,        41.7989283,56
170318352001037,0,       -87.7387461,        41.7971580,56
170318352001038,83,       -87.7395247,        41.7977265,56
170318352001039,29,       -87.7400909,        41.7963191,56
170318352001040,94,       -87.7401374,        41.7976780,56
170318352001041,100,       -87.7407443,        41.7976234,56
170318352001042,97,       -87.7413610,        41.7975793,56
170318352001043,110,       -87.7419707,        41.7975263,56
170318352001044,30,       -87.7424811,        41.7978560,56
170318352001045,0,       -87.7419361,        41.7959178,56
170318352001046,4,       -87.7419345,        41.7962993,56
170318352001047,28,       -87.7413236,        41.7963039,56
170318352001048,26,       -87.7407092,        41.7963146,56
170318352001049,74,       -87.7459522,        41.7984669,56
170318352001050,0,       -87.7472196,        41.7953754,56
170318352001051,0,       -87.7406386,        41.7954014,56
170318352001052,20,       -87.7520544,        41.7975473,56
170318352001053,0,       -87.7416487,        41.7942197,56
170318352001054,0,       -87.7406753,        41.7941651,56
170318352001055,0,       -87.7412482,        41.7937463,56
170318352001056,0,       -87.7412822,        41.7943959,56
170318352001057,0,       -87.7418412,        41.7944003,56
170318352001058,0,       -87.7387429,        41.7943359,56
170318352001059,0,       -87.7397387,        41.7939416,56
170318352001060,0,       -87.7473867,        41.7940303,56
170318352001061,0,       -87.7521123,        41.7946052,56
170318352001062,0,       -87.7477326,        41.7952449,56
170318355001000,0,       -87.6294123,        41.8214008,37
170318355001001,0,       -87.6298804,        41.8224442,37
170318355001002,0,       -87.6300538,        41.8204770,37
170318355001003,0,       -87.6302665,        41.8219302,37
170318355001004,0,       -87.6306230,        41.8219088,37
170318355001005,0,       -87.6310381,        41.8228781,37
170318355001006,35,       -87.6319298,        41.8227362,37
170318355001007,17,       -87.6328742,        41.8227343,37
170318355001008,0,       -87.6347245,        41.8227236,37
170318355001009,0,       -87.6346758,        41.8204785,37
170318355001010,5,       -87.6328039,        41.8203275,37
170318355001011,0,       -87.6318463,        41.8205373,37
170318355001012,0,       -87.6311129,        41.8208186,37
170318355001013,0,       -87.6306788,        41.8204026,37
170318355001014,0,       -87.6306068,        41.8177843,37
170318355001015,0,       -87.6303727,        41.8177619,37
170318355001016,0,       -87.6302296,        41.8178080,37
170318355001017,0,       -87.6299065,        41.8175954,37
170318355001018,0,       -87.6295815,        41.8182567,37
170318355001019,0,       -87.6297080,        41.8206813,37
170318355001020,8,       -87.6315302,        41.8186506,37
170318355001021,17,       -87.6320991,        41.8186404,37
170318355001022,0,       -87.6327167,        41.8189058,37
170318355001023,0,       -87.6333033,        41.8188929,37
170318355001024,60,       -87.6346405,        41.8188461,37
170318355001025,0,       -87.6293244,        41.8177964,37
170318355001026,8,       -87.6332553,        41.8184187,37
170318355001027,30,       -87.6349554,        41.8184503,37
170318355001028,18,       -87.6327266,        41.8184508,37
170318355001029,41,       -87.6326908,        41.8172923,37
170318355001030,28,       -87.6320707,        41.8175006,37
170318355001031,20,       -87.6315290,        41.8173720,37
170318355001032,0,       -87.6310959,        41.8182472,37
170318355001033,0,       -87.6309045,        41.8175116,37
170318355001034,0,       -87.6310467,        41.8165241,37
170318355001035,0,       -87.6313067,        41.8164789,37
170318355001036,39,       -87.6332944,        41.8175010,37
170318355001037,42,       -87.6344945,        41.8179508,37
170318355001038,1,       -87.6355679,        41.8179693,37
170318355001039,49,       -87.6344938,        41.8175056,37
170318355001040,342,       -87.6343870,        41.8168200,37
170318355001041,5,       -87.6332513,        41.8165943,37
170318355001042,0,       -87.6320579,        41.8166193,37
170318355002000,0,       -87.6292744,        41.8155604,37
170318355002001,0,       -87.6298706,        41.8147773,37
170318355002002,0,       -87.6302122,        41.8157870,37
170318355002003,0,       -87.6303678,        41.8157686,37
170318355002004,0,       -87.6305441,        41.8146372,37
170318355002005,0,       -87.6308883,        41.8155387,37
170318355002006,0,       -87.6314526,        41.8159468,37
170318355002007,0,       -87.6320638,        41.8161778,37
170318355002008,9,       -87.6329504,        41.8161587,37
170318355002009,0,       -87.6341268,        41.8159197,37
170318355002010,0,       -87.6354193,        41.8157799,37
170318355002011,0,       -87.6358358,        41.8140273,37
170318355002012,0,       -87.6355324,        41.8145742,37
170318355002013,17,       -87.6349676,        41.8145869,37
170318355002014,41,       -87.6343665,        41.8145793,37
170318355002015,68,       -87.6337960,        41.8145881,37
170318355002016,66,       -87.6332158,        41.8145982,37
170318355002017,11,       -87.6332780,        41.8157210,37
170318355002018,22,       -87.6326195,        41.8157032,37
170318355002019,11,       -87.6320675,        41.8157310,37
170318355002020,65,       -87.6320040,        41.8146091,37
170318355002021,37,       -87.6314228,        41.8146144,37
170318355002022,0,       -87.6309629,        41.8141463,37
170318355002023,3,       -87.6314004,        41.8131509,37
170318355002024,35,       -87.6319858,        41.8131439,37
170318355002025,17,       -87.6325753,        41.8131276,37
170318355002026,90,       -87.6326290,        41.8146161,37
170318355002027,0,       -87.6316899,        41.8121650,37
170318355002028,1,       -87.6316645,        41.8104317,37
170318355002029,0,       -87.6317874,        41.8107646,37
170318355002030,0,       -87.6314719,        41.8099526,37
170318355002031,8,       -87.6317182,        41.8114531,37
170318355002032,0,       -87.6306796,        41.8120322,37
170318355002033,0,       -87.6302929,        41.8140746,37
170318355002034,19,       -87.6326330,        41.8121496,37
170318355002035,53,       -87.6331984,        41.8131292,37
170318355002036,12,       -87.6337516,        41.8131040,37
170318355002037,51,       -87.6343353,        41.8131026,37
170318355002038,43,       -87.6348722,        41.8130861,37
170318355002039,13,       -87.6354405,        41.8131294,37
170318355002040,0,       -87.6358735,        41.8131365,37
170318355002041,0,       -87.6358070,        41.8118097,37
170318355002042,0,       -87.6345976,        41.8113786,37
170318355002043,1,       -87.6331795,        41.8121111,37
170318355002044,17,       -87.6327073,        41.8113678,37
170318355002045,14,       -87.6327075,        41.8106405,37
170318355002046,21,       -87.6327632,        41.8100769,37
170318355002047,39,       -87.6340733,        41.8100304,37
170318355002048,15,       -87.6354913,        41.8101603,37
170318355002049,10,       -87.6353153,        41.8094302,37
170318355002050,36,       -87.6340681,        41.8096514,37
170318355002051,22,       -87.6328835,        41.8096883,37
170318355002052,0,       -87.6329366,        41.8092960,37
170318355002053,12,       -87.6341049,        41.8092808,37
170318355002054,0,       -87.6293704,        41.8140486,37
170318355002055,0,       -87.6293271,        41.8124189,37
170318355002056,0,       -87.6301995,        41.8116137,37
170318355002057,0,       -87.6302460,        41.8106250,37
170318355002058,0,       -87.6292739,        41.8112998,37
170318355002059,21,       -87.6295684,        41.8103050,37
170318355002060,12,       -87.6298111,        41.8095351,37
170318355002061,0,       -87.6312771,        41.8095778,37
170318355002062,0,       -87.6359124,        41.8152145,37
170318356001000,0,       -87.6298630,        41.8055421,37
170318356001001,0,       -87.6310069,        41.8059994,37
170318356001002,0,       -87.6313765,        41.8063730,37
170318356001003,0,       -87.6315268,        41.8048516,37
170318356001004,0,       -87.6317658,        41.8062093,37
170318356001005,0,       -87.6320098,        41.8065903,37
170318356001006,0,       -87.6323876,        41.8067832,37
170318356001007,0,       -87.6329757,        41.8089023,37
170318356001008,12,       -87.6339538,        41.8088717,37
170318356001009,0,       -87.6349226,        41.8060058,37
170318356001010,71,       -87.6348015,        41.8073950,37
170318356001011,0,       -87.6352889,        41.8044381,37
170318356001012,34,       -87.6342486,        41.8076412,37
170318356001013,57,       -87.6336176,        41.8076420,37
170318356001014,67,       -87.6330275,        41.8076603,37
170318356001015,0,       -87.6326672,        41.8077014,37
170318356001016,0,       -87.6329082,        41.8063178,37
170318356001017,9,       -87.6338960,        41.8063127,37
170318356001018,8,       -87.6341301,        41.8045472,37
170318356001019,4,       -87.6341798,        41.8057548,37
170318356001020,10,       -87.6335324,        41.8057480,37
170318356001021,9,       -87.6329267,        41.8057680,37
170318356001022,0,       -87.6320344,        41.8032965,37
170318356001023,0,       -87.6318993,        41.8037070,37
170318356001024,0,       -87.6325173,        41.8036577,37
170318356001025,0,       -87.6325184,        41.8043742,37
170318356001026,47,       -87.6329596,        41.8045697,37
170318356001027,85,       -87.6335355,        41.8045387,37
170318356001028,12,       -87.6335095,        41.8029322,37
170318356001029,16,       -87.6340844,        41.8029154,37
170318356001030,26,       -87.6337952,        41.8020212,37
170318356001031,80,       -87.6328915,        41.8027209,37
170318356001032,6,       -87.6323606,        41.8026329,37
170318356001033,0,       -87.6311057,        41.8032229,37
170318356002000,9,       -87.6297001,        41.8000370,37
170318356002001,0,       -87.6307643,        41.8000042,37
170318356002002,31,       -87.6310205,        41.7998850,37
170318356002003,24,       -87.6311752,        41.7998764,37
170318356002004,0,       -87.6314178,        41.7999606,37
170318356002005,0,       -87.6316565,        41.8002061,37
170318356002006,0,       -87.6318503,        41.7995376,37
170318356002007,10,       -87.6326618,        41.8010329,37
170318356002008,29,       -87.6334438,        41.8013554,37
170318356002009,0,       -87.6308994,        41.7963148,37
170318356002010,0,       -87.6306982,        41.7963331,37
170318356002011,0,       -87.6301655,        41.7978222,37
170318356002012,0,       -87.6322561,        41.8003367,37
170318356002013,96,       -87.6322334,        41.7991004,37
170318356002014,23,       -87.6328143,        41.7990883,37
170318356002015,3,       -87.6333859,        41.7995314,37
170318356002016,27,       -87.6333755,        41.8004262,37
170318356002017,81,       -87.6344008,        41.7985004,37
170318356002018,6,       -87.6345406,        41.7959634,37
170318356002019,62,       -87.6339700,        41.7963275,37
170318356002020,0,       -87.6351342,        41.7993831,37
170318356002021,21,       -87.6333847,        41.7986300,37
170318356002022,68,       -87.6333586,        41.7963376,37
170318356002023,78,       -87.6327438,        41.7966399,37
170318356002024,78,       -87.6321505,        41.7966727,37
170318356002025,0,       -87.6317614,        41.7964276,37
170318356002026,0,       -87.6315076,        41.7963602,37
170318356002027,0,       -87.6313085,        41.7962106,37
170318356002028,0,       -87.6311233,        41.7962762,37
170318356002029,0,       -87.6320790,        41.7948421,37
170318356002030,0,       -87.6326541,        41.7948018,37
170318356002031,0,       -87.6291849,        41.7963463,37
170318356002032,0,       -87.6301379,        41.7960513,37
170318357001000,0,       -87.6270377,        41.8130046,38
170318357001001,0,       -87.6279141,        41.8136683,38
170318357001002,0,       -87.6286276,        41.8156445,38
170318357001003,0,       -87.6286940,        41.8138344,38
170318357001004,0,       -87.6286560,        41.8125709,38
170318357001005,0,       -87.6285978,        41.8106454,38
170318357001006,0,       -87.6266444,        41.8102472,38
170318358001000,31,       -87.6168868,        41.8157206,38
170318358001001,82,       -87.6173769,        41.8157221,38
170318358001002,4,       -87.6180155,        41.8157060,38
170318358001003,21,       -87.6186464,        41.8156984,38
170318358001004,50,       -87.6193530,        41.8156842,38
170318358001005,45,       -87.6201683,        41.8156739,38
170318358001006,83,       -87.6209838,        41.8156666,38
170318358001007,147,       -87.6209253,        41.8138497,38
170318358001008,65,       -87.6201259,        41.8138657,38
170318358001009,55,       -87.6193213,        41.8138735,38
170318358001010,75,       -87.6186134,        41.8138936,38
170318358001011,72,       -87.6179582,        41.8138911,38
170318358001012,65,       -87.6173110,        41.8139030,38
170318358001013,30,       -87.6168470,        41.8139139,38
170318358001014,105,       -87.6167827,        41.8120958,38
170318358001015,52,       -87.6172806,        41.8120999,38
170318358001016,151,       -87.6179144,        41.8120824,38
170318358001017,151,       -87.6185558,        41.8120809,38
170318358001018,65,       -87.6192650,        41.8120650,38
170318358001019,55,       -87.6200679,        41.8120489,38
170318358001020,43,       -87.6208841,        41.8120412,38
170318358001021,0,       -87.6172301,        41.8102865,38
170318358001022,0,       -87.6167250,        41.8102783,38
170318358001023,22,       -87.6167019,        41.8084733,38
170318358001024,39,       -87.6171649,        41.8084623,38
170318358001025,0,       -87.6178107,        41.8084475,38
170318358001026,68,       -87.6178657,        41.8102686,38
170318359001000,106,       -87.6219829,        41.8228891,38
170318359001001,0,       -87.6227844,        41.8228752,38
170318359001002,0,       -87.6240063,        41.8228694,38
170318359001003,0,       -87.6252414,        41.8228488,38
170318359001004,0,       -87.6260610,        41.8228349,38
170318359001005,0,       -87.6236618,        41.8211673,38
170318359001006,83,       -87.6223405,        41.8210835,38
170318359001007,1,       -87.6243563,        41.8209114,38
170318359001008,14,       -87.6251761,        41.8210383,38
170318359001009,45,       -87.6235038,        41.8192399,38
170318359001010,164,       -87.6226994,        41.8192555,38
170318359001011,198,       -87.6218832,        41.8192602,38
170318359001012,113,       -87.6218322,        41.8174582,38
170318359001013,119,       -87.6226536,        41.8174502,38
170318359001014,252,       -87.6234526,        41.8174305,38
170318359001015,100,       -87.6242657,        41.8174226,38
170318359001016,80,       -87.6243105,        41.8192287,38
170318359001017,0,       -87.6251344,        41.8192213,38
170318359001018,0,       -87.6259482,        41.8192163,38
170318359001019,0,       -87.6259817,        41.8210413,38
170318359001020,54,       -87.6258916,        41.8173988,38
170318359001021,144,       -87.6250799,        41.8174134,38
170318359002000,18,       -87.6169862,        41.8232467,38
170318359002001,4,       -87.6175810,        41.8229491,38
170318359002002,0,       -87.6181559,        41.8235943,38
170318359002003,0,       -87.6192427,        41.8236188,38
170318359002004,6,       -87.6208135,        41.8236171,38
170318359002005,0,       -87.6171282,        41.8220668,38
170318359002006,0,       -87.6167691,        41.8220227,38
170318359002007,69,       -87.6167650,        41.8208286,38
170318359002008,0,       -87.6170423,        41.8208315,38
170318359002009,45,       -87.6175241,        41.8210740,38
170318359002010,0,       -87.6178735,        41.8220269,38
170318359002011,74,       -87.6182237,        41.8227552,38
170318359002012,0,       -87.6188540,        41.8227596,38
170318359002013,11,       -87.6195467,        41.8227390,38
170318359002014,65,       -87.6203641,        41.8227431,38
170318359002015,57,       -87.6211703,        41.8227213,38
170318359002016,48,       -87.6210422,        41.8211901,38
170318359002017,86,       -87.6189156,        41.8212420,38
170318359002018,111,       -87.6181819,        41.8210851,38
170318359002019,102,       -87.6203038,        41.8209840,38
170318359002020,32,       -87.6195417,        41.8209822,38
170318359003000,38,       -87.6167114,        41.8193233,38
170318359003001,35,       -87.6170245,        41.8193427,38
170318359003002,8,       -87.6174698,        41.8193184,38
170318359003003,80,       -87.6181290,        41.8193226,38
170318359003004,28,       -87.6187344,        41.8193028,38
170318359003005,114,       -87.6194700,        41.8192983,38
170318359003006,142,       -87.6202666,        41.8192829,38
170318359003007,85,       -87.6210818,        41.8192755,38
170318359003008,86,       -87.6210152,        41.8174645,38
170318359003009,73,       -87.6202189,        41.8174833,38
170318359003010,50,       -87.6194133,        41.8176677,38
170318359003011,51,       -87.6187008,        41.8176976,38
170318359003012,80,       -87.6180754,        41.8177130,38
170318359003013,23,       -87.6174195,        41.8175260,38
170318359003014,75,       -87.6169927,        41.8175536,38
170318359003015,102,       -87.6166591,        41.8175212,38
170318359003016,0,       -87.6190888,        41.8167999,38
170318359003017,0,       -87.6180446,        41.8168115,38
170318360001000,63,       -87.6146540,        41.8158231,38
170318360001001,0,       -87.6154866,        41.8164355,38
170318360001002,21,       -87.6161192,        41.8157070,38
170318360001003,96,       -87.6166349,        41.8157303,38
170318360001004,0,       -87.6165679,        41.8139100,38
170318360001005,73,       -87.6152139,        41.8138674,38
170318360001006,1,       -87.6152466,        41.8146283,38
170318360001007,0,       -87.6151666,        41.8128123,38
170318360001008,56,       -87.6142304,        41.8125898,38
170318360001009,71,       -87.6151358,        41.8123503,38
170318360001010,82,       -87.6160813,        41.8125689,38
170318360001011,24,       -87.6164742,        41.8125079,38
170318360001012,14,       -87.6165524,        41.8116530,38
170318360001013,64,       -87.6160442,        41.8116570,38
170318360001014,16,       -87.6151410,        41.8119053,38
170318360001015,85,       -87.6142125,        41.8116902,38
170318360001016,64,       -87.6151074,        41.8114423,38
170318360001017,29,       -87.6152930,        41.8151626,38
170318360001018,2,       -87.6155379,        41.8160112,38
170318360002000,22,       -87.6122598,        41.8165322,38
170318360002001,0,       -87.6134619,        41.8165019,38
170318360002002,99,       -87.6125220,        41.8156106,38
170318360002003,30,       -87.6119334,        41.8156313,38
170318360002004,20,       -87.6119397,        41.8144818,38
170318360002005,54,       -87.6128073,        41.8146772,38
170318360002006,50,       -87.6131220,        41.8156006,38
170318360002007,53,       -87.6137340,        41.8155860,38
170318360002008,68,       -87.6136360,        41.8144345,38
170318360002009,6,       -87.6118821,        41.8137818,38
170318360002010,22,       -87.6127095,        41.8137547,38
170318360002011,33,       -87.6127291,        41.8142104,38
170318360002012,5,       -87.6136077,        41.8135149,38
170318360002013,40,       -87.6135987,        41.8121684,38
170318360002014,47,       -87.6129837,        41.8121573,38
170318360002015,43,       -87.6124198,        41.8133182,38
170318360002016,96,       -87.6123967,        41.8121685,38
170318360002017,51,       -87.6118022,        41.8121768,38
170318360003000,54,       -87.6075209,        41.8161788,38
170318360003001,15,       -87.6076080,        41.8156343,38
170318360003002,64,       -87.6082642,        41.8158925,38
170318360003003,52,       -87.6088475,        41.8158709,38
170318360003004,30,       -87.6098088,        41.8165627,38
170318360003005,20,       -87.6110301,        41.8165471,38
170318360003006,0,       -87.6074788,        41.8140694,38
170318360003007,4,       -87.6076022,        41.8151893,38
170318360003008,21,       -87.6085040,        41.8151548,38
170318360003009,52,       -87.6094804,        41.8156645,38
170318360003010,43,       -87.6100612,        41.8156307,38
170318360003011,39,       -87.6106974,        41.8156439,38
170318360003012,50,       -87.6112906,        41.8156247,38
170318360003013,0,       -87.6103557,        41.8140259,38
170318360003014,0,       -87.6087146,        41.8140477,38
170318360003015,127,       -87.6090936,        41.8125516,38
170318360003016,12,       -87.6107197,        41.8128890,38
170318360003017,47,       -87.6111060,        41.8121973,38
170318360003018,0,       -87.6102913,        41.8122093,38
170318360003019,3,       -87.6094037,        41.8116254,38
170318360003020,0,       -87.6085643,        41.8116505,38
170318360003021,15,       -87.6078875,        41.8122860,38
170318360003022,8,       -87.6070346,        41.8122954,38
170318360003023,0,       -87.6074266,        41.8115209,38
170318360003024,21,       -87.6107108,        41.8115282,38
170318361001000,43,       -87.6180810,        41.8002870,40
170318361001001,37,       -87.6189128,        41.8002251,40
170318361001002,285,       -87.6201706,        41.8002138,40
170318361001003,85,       -87.6214076,        41.8008016,40
170318361001004,73,       -87.6222170,        41.8007847,40
170318361001005,124,       -87.6230084,        41.8000783,40
170318361001006,110,       -87.6238224,        41.8000673,40
170318361001007,96,       -87.6246581,        41.8008935,40
170318361001008,1,       -87.6251869,        41.7997143,40
170318361001009,34,       -87.6213393,        41.7988910,40
170318361001010,46,       -87.6221502,        41.7988652,40
170318361002000,0,       -87.6267764,        41.7986595,40
170318361002001,14,       -87.6270739,        41.7957649,40
170318361002002,18,       -87.6275501,        41.7957691,40
170318361002003,0,       -87.6283691,        41.8006452,40
170318361002004,0,       -87.6282779,        41.7988061,40
170318361002005,0,       -87.6282242,        41.7964224,40
170318361002006,24,       -87.6272652,        41.7948415,40
170318361003000,0,       -87.6111456,        41.8005122,40
