,Other Health Providers,Federally Qualified Health Centers,All Free Health Clinics,Hospitals,School-Based Health Centers
170314801002020,0.0,0.0,0.0,0.0,0.0
170314801002021,0.0,0.0,0.0,0.0,0.0
170314801002022,0.0,0.0,0.0,0.0,0.0
170314801002023,0.0,0.0,0.0,0.0,0.0
170314801002024,0.0,0.0,0.0,0.0,0.0
170314801002025,0.0,0.0,0.0,0.0,0.0
170314801002026,0.0,0.0,0.0,0.0,0.0
170314801002027,0.0,0.0,0.0,1.0,0.0
170314801002028,0.0,0.0,0.0,1.0,0.0
170314801002029,0.0,0.0,0.0,1.0,0.0
170314801002030,0.0,0.0,0.0,0.0,0.0
170314801002031,0.0,0.0,0.0,0.0,0.0
170314801002032,0.0,0.0,0.0,0.0,0.0
170314801002033,0.0,0.0,0.0,0.0,0.0
170314801002034,0.0,0.0,0.0,0.0,0.0
170314801002035,0.0,0.0,0.0,0.0,0.0
170314801002036,0.0,0.0,0.0,0.0,0.0
170314801002037,0.0,0.0,0.0,0.0,0.0
170314801002038,0.0,0.0,0.0,0.0,0.0
170314801002039,0.0,0.0,0.0,0.0,0.0
170314801002040,0.0,0.0,0.0,0.0,0.0
170314801002041,0.0,0.0,0.0,0.0,0.0
170314802001000,0.0,0.0,0.0,0.0,0.0
170314802001001,0.0,0.0,0.0,1.0,0.0
170314802001002,0.0,0.0,0.0,0.0,0.0
170314802001003,0.0,0.0,0.0,0.0,0.0
170314802001004,0.0,0.0,0.0,0.0,0.0
170314802001005,0.0,0.0,0.0,0.0,0.0
170314802001006,0.0,0.0,0.0,0.0,0.0
170314802001007,0.0,0.0,0.0,0.0,0.0
170314802001008,0.0,0.0,0.0,0.0,0.0
170314802001009,0.0,0.0,0.0,0.0,0.0
170314802001010,0.0,0.0,0.0,0.0,0.0
170314802001011,0.0,0.0,0.0,0.0,0.0
170314802001012,0.0,0.0,0.0,0.0,0.0
170314802001013,0.0,0.0,0.0,0.0,0.0
170314802001014,0.0,0.0,0.0,0.0,0.0
170314802002000,0.0,0.0,0.0,0.0,0.0
170314802002001,0.0,0.0,0.0,0.0,0.0
170314802002002,0.0,0.0,0.0,0.0,0.0
170314802002003,0.0,0.0,0.0,0.0,0.0
170314802002004,0.0,0.0,0.0,0.0,0.0
170314802002005,0.0,0.0,0.0,0.0,0.0
170314802002006,0.0,0.0,0.0,0.0,0.0
170314802002007,0.0,0.0,0.0,0.0,0.0
170314802002008,0.0,0.0,0.0,0.0,0.0
170314802002009,0.0,0.0,0.0,0.0,0.0
170314802002010,0.0,0.0,0.0,0.0,0.0
170314802002011,0.0,0.0,0.0,0.0,0.0
170314802002012,0.0,0.0,0.0,0.0,0.0
170314802002013,0.0,0.0,0.0,0.0,0.0
170314802002014,0.0,0.0,0.0,0.0,0.0
170314802002015,0.0,0.0,0.0,0.0,0.0
170314802002016,0.0,0.0,0.0,0.0,0.0
170314802002017,0.0,0.0,0.0,0.0,0.0
170314802002018,0.0,0.0,0.0,0.0,0.0
170314802002019,0.0,0.0,0.0,0.0,0.0
170314803001000,0.0,0.0,0.0,0.0,0.0
170314803001001,0.0,0.0,0.0,0.0,0.0
170314803001002,0.0,0.0,0.0,0.0,0.0
170314803001003,0.0,0.0,0.0,0.0,0.0
170314803001004,0.0,0.0,0.0,0.0,0.0
170314803001005,0.0,0.0,0.0,0.0,0.0
170314803001006,0.0,0.0,0.0,0.0,0.0
170314803001007,0.0,0.0,0.0,0.0,0.0
170314803001008,0.0,0.0,0.0,0.0,0.0
170314803001009,0.0,0.0,0.0,0.0,0.0
170314803001010,0.0,0.0,0.0,0.0,0.0
170314803001011,0.0,0.0,0.0,0.0,0.0
170314803001012,0.0,0.0,0.0,0.0,0.0
170314803001013,0.0,0.0,0.0,0.0,0.0
170314803001014,0.0,0.0,0.0,0.0,0.0
170314803001015,0.0,0.0,0.0,0.0,0.0
170314803001016,0.0,0.0,0.0,0.0,0.0
170314803001017,0.0,0.0,0.0,0.0,0.0
170314803001018,0.0,0.0,0.0,0.0,0.0
170314803001019,0.0,0.0,0.0,0.0,0.0
170314803001020,0.0,0.0,0.0,0.0,0.0
170314803001021,0.0,0.0,0.0,0.0,0.0
170314803002000,0.0,0.0,0.0,1.0,0.0
170314803002001,0.0,0.0,0.0,0.0,0.0
170314803002002,0.0,0.0,0.0,0.0,0.0
170314803002003,0.0,0.0,0.0,0.0,0.0
170314803002004,0.0,0.0,0.0,0.0,0.0
170314803002005,0.0,0.0,0.0,0.0,0.0
170314803002006,0.0,0.0,0.0,0.0,0.0
170314803002007,0.0,0.0,0.0,1.0,0.0
170314803002008,0.0,0.0,0.0,1.0,0.0
170314803002009,0.0,0.0,0.0,0.0,0.0
170314803002010,0.0,0.0,0.0,1.0,0.0
170314803002011,0.0,0.0,0.0,1.0,0.0
170314803002012,0.0,0.0,0.0,1.0,0.0
170314803002013,0.0,0.0,0.0,1.0,0.0
170314803002014,0.0,0.0,0.0,1.0,0.0
170314803002015,0.0,0.0,0.0,0.0,0.0
170314803002016,0.0,0.0,0.0,1.0,0.0
170314803002017,0.0,0.0,0.0,1.0,0.0
170314803002018,0.0,0.0,0.0,1.0,0.0
170314803002019,0.0,0.0,0.0,1.0,0.0
170314803002020,0.0,0.0,0.0,0.0,0.0
170314803002021,0.0,0.0,0.0,1.0,0.0
170314803002022,0.0,0.0,0.0,0.0,0.0
170314803002023,0.0,0.0,0.0,0.0,0.0
170314804001000,0.0,2.0,0.0,0.0,0.0
170314804001001,0.0,0.0,0.0,0.0,0.0
170314804001002,0.0,0.0,0.0,0.0,0.0
170314804001003,0.0,0.0,0.0,0.0,0.0
170314804001004,0.0,0.0,0.0,0.0,0.0
170314804001005,0.0,0.0,0.0,0.0,0.0
170314804001006,0.0,0.0,0.0,1.0,0.0
170314804001007,0.0,0.0,0.0,1.0,0.0
170314804001008,0.0,0.0,0.0,1.0,0.0
170314804001009,0.0,0.0,0.0,1.0,0.0
170314804001010,0.0,0.0,0.0,1.0,0.0
170314804001011,0.0,0.0,0.0,1.0,0.0
170314804001012,0.0,0.0,0.0,1.0,0.0
170314804001013,0.0,0.0,0.0,1.0,0.0
170314804001014,0.0,0.0,0.0,0.0,0.0
170314804001015,0.0,0.0,0.0,0.0,0.0
170314804001016,0.0,0.0,0.0,0.0,0.0
170314804001017,0.0,2.0,0.0,0.0,0.0
170314804001018,0.0,2.0,0.0,0.0,0.0
170314804001019,0.0,2.0,0.0,0.0,0.0
170314804001020,0.0,0.0,0.0,1.0,0.0
170314804001021,0.0,0.0,0.0,1.0,0.0
170314804002000,0.0,2.0,0.0,0.0,0.0
170314804002001,0.0,2.0,0.0,0.0,0.0
170314804002002,0.0,2.0,0.0,0.0,0.0
170314804002003,0.0,0.0,0.0,1.0,0.0
170314804002004,0.0,0.0,0.0,1.0,0.0
170314804002005,0.0,0.0,0.0,1.0,0.0
170314804002006,0.0,0.0,0.0,1.0,0.0
170314804002007,0.0,0.0,0.0,1.0,0.0
170314804002008,0.0,0.0,0.0,1.0,0.0
170314804002009,0.0,0.0,0.0,1.0,0.0
170314804002010,0.0,0.0,0.0,1.0,0.0
170314804002011,0.0,0.0,0.0,1.0,0.0
170314804002012,0.0,0.0,0.0,1.0,0.0
170314804002013,0.0,0.0,0.0,1.0,0.0
170314804002014,0.0,0.0,0.0,1.0,0.0
170314804002015,0.0,0.0,0.0,1.0,0.0
170314804002016,0.0,2.0,0.0,0.0,0.0
170314804002017,0.0,2.0,0.0,0.0,0.0
170314804002018,0.0,0.0,0.0,1.0,0.0
170314804002019,0.0,0.0,0.0,1.0,0.0
170314804002020,0.0,2.0,0.0,0.0,0.0
170314804002021,0.0,2.0,0.0,0.0,0.0
170314804002022,0.0,0.0,0.0,1.0,0.0
170314804002023,0.0,0.0,0.0,1.0,0.0
170314804002024,0.0,0.0,0.0,1.0,0.0
170314804003000,0.0,2.0,0.0,0.0,0.0
170314804003001,0.0,0.0,0.0,1.0,0.0
170314804003002,0.0,0.0,0.0,1.0,0.0
170314804003003,0.0,0.0,0.0,1.0,0.0
170314804003004,0.0,0.0,0.0,1.0,0.0
170314804003005,0.0,0.0,0.0,1.0,0.0
170314804003006,0.0,0.0,0.0,1.0,0.0
170314804003007,0.0,0.0,0.0,1.0,0.0
170314804003008,0.0,0.0,0.0,1.0,0.0
170314804003009,0.0,0.0,0.0,1.0,0.0
170314804003010,0.0,0.0,0.0,1.0,0.0
170314804003011,0.0,0.0,0.0,1.0,0.0
170314804003012,0.0,0.0,0.0,1.0,0.0
170314804003013,0.0,0.0,0.0,1.0,0.0
170314804003014,0.0,0.0,0.0,1.0,0.0
170314804003015,0.0,0.0,0.0,1.0,0.0
170314804003016,0.0,0.0,0.0,1.0,0.0
170314804003017,0.0,0.0,0.0,1.0,0.0
170314804003018,0.0,0.0,0.0,1.0,0.0
170314804003019,0.0,0.0,0.0,1.0,0.0
170314804003020,0.0,0.0,0.0,1.0,0.0
170314804003021,0.0,0.0,0.0,1.0,0.0
170314804003022,0.0,0.0,0.0,1.0,0.0
170314804003023,0.0,0.0,0.0,1.0,0.0
170314804003024,0.0,0.0,0.0,1.0,0.0
170314804003025,0.0,0.0,0.0,1.0,0.0
170314804003026,0.0,0.0,0.0,1.0,0.0
170314804003027,0.0,0.0,0.0,1.0,0.0
170314804003028,0.0,0.0,0.0,1.0,0.0
170314804003029,0.0,0.0,0.0,1.0,0.0
170314804003030,0.0,0.0,0.0,1.0,0.0
170314804003031,0.0,0.0,0.0,1.0,0.0
170314804003032,0.0,0.0,0.0,1.0,0.0
170314804003033,0.0,0.0,0.0,1.0,0.0
170314804003034,0.0,0.0,0.0,1.0,0.0
170314804003035,0.0,0.0,0.0,1.0,0.0
170314804003036,0.0,0.0,0.0,1.0,0.0
170314804003037,0.0,0.0,0.0,1.0,0.0
170314804003038,0.0,2.0,0.0,0.0,0.0
170314804003039,0.0,0.0,0.0,1.0,0.0
170314804003040,0.0,0.0,0.0,1.0,0.0
170314804003041,0.0,0.0,0.0,1.0,0.0
170314804003042,0.0,0.0,0.0,1.0,0.0
170314804003043,0.0,0.0,0.0,1.0,0.0
170314804003044,0.0,0.0,0.0,1.0,0.0
170314804003045,0.0,0.0,0.0,1.0,0.0
170314804003046,0.0,0.0,0.0,1.0,0.0
170314804003047,0.0,0.0,0.0,1.0,0.0
170314804003048,0.0,0.0,0.0,1.0,0.0
170314804004000,0.0,0.0,0.0,1.0,0.0
170314804004001,0.0,0.0,0.0,1.0,0.0
170314804004002,0.0,0.0,0.0,1.0,0.0
170314804004003,0.0,0.0,0.0,1.0,0.0
170314804004004,0.0,0.0,0.0,1.0,0.0
170314804004005,0.0,0.0,0.0,1.0,0.0
170314804004006,0.0,0.0,0.0,1.0,0.0
170314804004007,0.0,0.0,0.0,1.0,0.0
170314804004008,0.0,0.0,0.0,1.0,0.0
170314804004009,0.0,0.0,0.0,1.0,0.0
170314804004010,0.0,0.0,0.0,1.0,0.0
170314804004011,0.0,0.0,0.0,1.0,0.0
170314804004012,0.0,0.0,0.0,1.0,0.0
170314804004013,0.0,0.0,0.0,1.0,0.0
170314804004014,0.0,0.0,0.0,1.0,0.0
170314804004015,0.0,0.0,0.0,1.0,0.0
170314804004016,0.0,0.0,0.0,1.0,0.0
170314804004017,0.0,0.0,0.0,1.0,0.0
170314804004018,0.0,0.0,0.0,1.0,0.0
170314804004019,0.0,0.0,0.0,1.0,0.0
170314804004020,0.0,0.0,0.0,1.0,0.0
170314804004021,0.0,0.0,0.0,1.0,0.0
170314804004022,0.0,0.0,0.0,1.0,0.0
170314804004023,0.0,0.0,0.0,1.0,0.0
170314804004024,0.0,0.0,0.0,1.0,0.0
170314804004025,0.0,0.0,0.0,1.0,0.0
170314804004026,0.0,0.0,0.0,1.0,0.0
170314804004027,0.0,0.0,0.0,1.0,0.0
170314804004028,0.0,0.0,0.0,1.0,0.0
170314804004029,0.0,0.0,0.0,1.0,0.0
170314804005000,0.0,0.0,0.0,1.0,0.0
170314804005001,0.0,0.0,0.0,1.0,0.0
170314804005002,0.0,0.0,0.0,1.0,0.0
170314804005003,0.0,0.0,0.0,1.0,0.0
170314804005004,0.0,0.0,0.0,1.0,0.0
170314804005005,0.0,0.0,0.0,1.0,0.0
170314804005006,0.0,0.0,0.0,1.0,0.0
170314804005007,0.0,0.0,0.0,1.0,0.0
170314804005008,0.0,0.0,0.0,1.0,0.0
170314804005009,0.0,0.0,0.0,1.0,0.0
170314804005010,0.0,0.0,0.0,1.0,0.0
170314804005011,0.0,0.0,0.0,1.0,0.0
170314804005012,0.0,0.0,0.0,1.0,0.0
170314804005013,0.0,0.0,0.0,1.0,0.0
170314804005014,0.0,0.0,0.0,1.0,0.0
170314804005015,0.0,0.0,0.0,1.0,0.0
170314804005016,0.0,0.0,0.0,0.0,0.0
170314804005017,0.0,0.0,0.0,0.0,0.0
170314804005018,0.0,0.0,0.0,0.0,0.0
170314804005019,0.0,0.0,0.0,1.0,0.0
170314804005020,0.0,0.0,0.0,1.0,0.0
170314804005021,0.0,0.0,0.0,1.0,0.0
170314804005022,0.0,0.0,0.0,1.0,0.0
170314804005023,0.0,0.0,0.0,1.0,0.0
170314804005024,0.0,0.0,0.0,1.0,0.0
170314804005025,0.0,0.0,0.0,1.0,0.0
170314804006000,0.0,0.0,0.0,1.0,0.0
170314804006001,0.0,0.0,0.0,1.0,0.0
170314804006002,0.0,0.0,0.0,1.0,0.0
170314804006003,0.0,0.0,0.0,1.0,0.0
170314804006004,0.0,0.0,0.0,1.0,0.0
170314804006005,0.0,0.0,0.0,1.0,0.0
170314804006006,0.0,0.0,0.0,1.0,0.0
170314804006007,0.0,0.0,0.0,1.0,0.0
170314804006008,0.0,0.0,0.0,1.0,0.0
170314804006009,0.0,0.0,0.0,1.0,0.0
170314804006010,0.0,0.0,0.0,1.0,0.0
170314804006011,0.0,0.0,0.0,1.0,0.0
170314804006012,0.0,0.0,0.0,1.0,0.0
170314804006013,0.0,0.0,0.0,1.0,0.0
170314804006014,0.0,0.0,0.0,1.0,0.0
170314804006015,0.0,0.0,0.0,1.0,0.0
170314804006016,0.0,0.0,0.0,0.0,0.0
170314804006017,0.0,0.0,0.0,1.0,0.0
170314804006018,0.0,0.0,0.0,0.0,0.0
170314804006019,0.0,0.0,0.0,0.0,0.0
170314804006020,0.0,0.0,0.0,0.0,0.0
170314804006021,0.0,0.0,0.0,0.0,0.0
170314804006022,0.0,0.0,0.0,0.0,0.0
170314804006023,0.0,0.0,0.0,1.0,0.0
170314804006024,0.0,0.0,0.0,1.0,0.0
170314804006025,0.0,0.0,0.0,1.0,0.0
170314804007000,0.0,0.0,0.0,1.0,0.0
170314804007001,0.0,0.0,0.0,1.0,0.0
170314804007002,0.0,0.0,0.0,1.0,0.0
170314804007003,0.0,0.0,0.0,1.0,0.0
170314804007004,0.0,0.0,0.0,1.0,0.0
170314804007005,0.0,0.0,0.0,1.0,0.0
170314804007006,0.0,0.0,0.0,1.0,0.0
170314804007007,0.0,0.0,0.0,1.0,0.0
170314804007008,0.0,0.0,0.0,1.0,0.0
170314804007009,0.0,0.0,0.0,1.0,0.0
170314804007010,0.0,0.0,0.0,1.0,0.0
170314804007011,0.0,0.0,0.0,1.0,0.0
170314804007012,0.0,0.0,0.0,1.0,0.0
170314804007013,0.0,0.0,0.0,1.0,0.0
170314804007014,0.0,0.0,0.0,0.0,0.0
170314804007015,0.0,0.0,0.0,0.0,0.0
170314804007016,0.0,0.0,0.0,0.0,0.0
170314804007017,0.0,0.0,0.0,0.0,0.0
170314804007018,0.0,0.0,0.0,0.0,0.0
170314804007019,0.0,0.0,0.0,0.0,0.0
170314804007020,0.0,0.0,0.0,0.0,0.0
170314804007021,0.0,0.0,0.0,0.0,0.0
170314804007022,0.0,0.0,0.0,0.0,0.0
170314805001000,0.0,2.0,0.0,0.0,0.0
170314805001001,0.0,2.0,0.0,0.0,0.0
170314805001002,0.0,2.0,0.0,0.0,0.0
170314805001003,0.0,2.0,0.0,0.0,0.0
170314805001004,0.0,2.0,0.0,0.0,0.0
170314805001005,0.0,2.0,0.0,0.0,0.0
170314805001006,0.0,2.0,0.0,0.0,0.0
170314805001007,0.0,2.0,0.0,0.0,0.0
170314805001008,0.0,2.0,0.0,0.0,0.0
170314805001009,0.0,2.0,0.0,0.0,0.0
170314805001010,0.0,2.0,0.0,0.0,0.0
170314805001011,0.0,2.0,0.0,0.0,0.0
170314805001012,0.0,2.0,0.0,0.0,0.0
170314805001013,0.0,2.0,0.0,0.0,0.0
170314805001014,0.0,2.0,0.0,0.0,0.0
170314805001015,0.0,2.0,0.0,0.0,0.0
170314805001016,0.0,2.0,0.0,0.0,0.0
170314805001017,0.0,2.0,0.0,0.0,0.0
170314805001018,0.0,2.0,0.0,0.0,0.0
170314805001019,0.0,2.0,0.0,0.0,0.0
170314805001020,0.0,2.0,0.0,0.0,0.0
170314805001021,0.0,2.0,0.0,0.0,0.0
170314805001022,0.0,2.0,0.0,0.0,0.0
170314805001023,0.0,2.0,0.0,0.0,0.0
170314805001024,0.0,2.0,0.0,0.0,0.0
170314805001025,0.0,2.0,0.0,0.0,0.0
170314805001026,0.0,2.0,0.0,0.0,0.0
170314805001027,0.0,2.0,0.0,0.0,0.0
170314805001028,0.0,2.0,0.0,0.0,0.0
170314805001029,0.0,2.0,0.0,0.0,0.0
170314805001030,0.0,2.0,0.0,0.0,0.0
170314805001031,0.0,2.0,0.0,0.0,0.0
170314805002000,0.0,2.0,0.0,0.0,0.0
170314805002001,0.0,2.0,0.0,0.0,0.0
170314805002002,0.0,2.0,0.0,0.0,0.0
170314805002003,0.0,2.0,0.0,0.0,0.0
170314805002004,0.0,2.0,0.0,0.0,0.0
170314805002005,0.0,2.0,0.0,0.0,0.0
170314805002006,0.0,2.0,0.0,0.0,0.0
170314805002007,0.0,2.0,0.0,0.0,0.0
170314805002008,0.0,2.0,0.0,0.0,0.0
170314805002009,0.0,2.0,0.0,0.0,0.0
170314805002010,0.0,2.0,0.0,0.0,0.0
170314805002011,0.0,2.0,0.0,0.0,0.0
170314805002012,0.0,2.0,0.0,0.0,0.0
170314805002013,0.0,2.0,0.0,0.0,0.0
170314805002014,0.0,2.0,0.0,0.0,0.0
170314805002015,0.0,2.0,0.0,0.0,0.0
170314805002016,0.0,2.0,0.0,0.0,0.0
170314805002017,0.0,2.0,0.0,0.0,0.0
170314805002018,0.0,2.0,0.0,0.0,0.0
170314805002019,0.0,2.0,0.0,0.0,0.0
170314805002020,0.0,2.0,0.0,0.0,0.0
170314805002021,0.0,2.0,0.0,0.0,0.0
170314805002022,0.0,2.0,0.0,0.0,0.0
170314805002023,0.0,2.0,0.0,0.0,0.0
170314805002024,0.0,2.0,0.0,0.0,0.0
170314805002025,0.0,2.0,0.0,0.0,0.0
170314805002026,0.0,2.0,0.0,0.0,0.0
170314805002027,0.0,2.0,0.0,0.0,0.0
170314805002028,0.0,2.0,0.0,0.0,0.0
170314805002029,0.0,2.0,0.0,0.0,0.0
170314805002030,0.0,2.0,0.0,0.0,0.0
170314805002031,0.0,2.0,0.0,0.0,0.0
170314805002032,0.0,2.0,0.0,0.0,0.0
170314805002033,0.0,2.0,0.0,0.0,0.0
170314805002034,0.0,2.0,0.0,0.0,0.0
170314805002035,0.0,2.0,0.0,0.0,0.0
170314805002036,0.0,2.0,0.0,0.0,0.0
170314805002037,0.0,2.0,0.0,0.0,0.0
170314805002038,0.0,2.0,0.0,0.0,0.0
170314805002039,0.0,2.0,0.0,0.0,0.0
170314805002040,0.0,2.0,0.0,0.0,0.0
170314805002041,0.0,2.0,0.0,0.0,0.0
170314805002042,0.0,2.0,0.0,0.0,0.0
170314805002043,0.0,2.0,0.0,0.0,0.0
170314805002044,0.0,2.0,0.0,0.0,0.0
170314805002045,0.0,2.0,0.0,0.0,0.0
170314805002046,0.0,2.0,0.0,0.0,0.0
170314805002047,0.0,2.0,0.0,0.0,0.0
170314805002048,0.0,2.0,0.0,0.0,0.0
170314805002049,0.0,2.0,0.0,0.0,0.0
170314805002050,0.0,2.0,0.0,0.0,0.0
170314805002051,0.0,2.0,0.0,0.0,0.0
170314805002052,0.0,2.0,0.0,0.0,0.0
170314805002053,0.0,2.0,0.0,0.0,0.0
170314805002054,0.0,2.0,0.0,0.0,0.0
170314805002055,0.0,2.0,0.0,0.0,0.0
170314805002056,0.0,2.0,0.0,0.0,0.0
170314805002057,0.0,2.0,0.0,0.0,0.0
170314805002058,0.0,2.0,0.0,0.0,0.0
170314805002059,0.0,2.0,0.0,0.0,0.0
170314805002060,0.0,2.0,0.0,0.0,0.0
170314805002061,0.0,2.0,0.0,0.0,0.0
170314805002062,0.0,2.0,0.0,0.0,0.0
170314805002063,0.0,2.0,0.0,0.0,0.0
170314805002064,0.0,2.0,0.0,0.0,0.0
170314805002065,0.0,2.0,0.0,0.0,0.0
170314805002066,0.0,2.0,0.0,0.0,0.0
170314805002067,0.0,2.0,0.0,0.0,0.0
170314805002068,0.0,2.0,0.0,0.0,0.0
170314805002069,0.0,2.0,0.0,0.0,0.0
170314805002070,0.0,2.0,0.0,0.0,0.0
170314805002071,0.0,2.0,0.0,0.0,0.0
170314805002072,0.0,2.0,0.0,0.0,0.0
170314805002073,0.0,2.0,0.0,0.0,0.0
170314805002074,0.0,2.0,0.0,0.0,0.0
170314805002075,0.0,2.0,0.0,0.0,0.0
170314805003000,0.0,0.0,0.0,0.0,0.0
170314805003001,0.0,2.0,0.0,0.0,0.0
170314805003002,0.0,2.0,0.0,0.0,0.0
170314805003003,0.0,2.0,0.0,0.0,0.0
170314805003004,0.0,2.0,0.0,0.0,0.0
170314805003005,0.0,2.0,0.0,0.0,0.0
170314805003006,0.0,2.0,0.0,0.0,0.0
170314805003007,0.0,2.0,0.0,0.0,0.0
170314805003008,0.0,2.0,0.0,0.0,0.0
170314805003009,0.0,2.0,0.0,0.0,0.0
170314805003010,0.0,2.0,0.0,0.0,0.0
170314805003011,0.0,2.0,0.0,0.0,0.0
170314805003012,0.0,2.0,0.0,0.0,0.0
170314805003013,0.0,0.0,0.0,0.0,0.0
170314805003014,0.0,2.0,0.0,0.0,0.0
170314805003015,0.0,2.0,0.0,0.0,0.0
170314805003016,0.0,2.0,0.0,0.0,0.0
170314805003017,0.0,2.0,0.0,0.0,0.0
170314805003018,0.0,2.0,0.0,0.0,0.0
170314805003019,0.0,2.0,0.0,0.0,0.0
170314805003020,0.0,2.0,0.0,0.0,0.0
170314805003021,0.0,2.0,0.0,0.0,0.0
170314805003022,0.0,2.0,0.0,0.0,0.0
170314805003023,0.0,2.0,0.0,0.0,0.0
170314805003024,0.0,2.0,0.0,0.0,0.0
170314805003025,0.0,2.0,0.0,0.0,0.0
170314805003026,0.0,2.0,0.0,0.0,0.0
170314805003027,0.0,2.0,0.0,0.0,0.0
170314805003028,0.0,2.0,0.0,0.0,0.0
170314805003029,0.0,2.0,0.0,0.0,0.0
170314805003030,0.0,2.0,0.0,0.0,0.0
170314805003031,0.0,2.0,0.0,0.0,0.0
170314805003032,0.0,2.0,0.0,0.0,0.0
170314805003033,0.0,2.0,0.0,0.0,0.0
170314805003034,0.0,2.0,0.0,0.0,0.0
170314805003035,0.0,2.0,0.0,0.0,0.0
170314805003036,0.0,2.0,0.0,0.0,0.0
170314805003037,0.0,2.0,0.0,0.0,0.0
170314805003038,0.0,2.0,0.0,0.0,0.0
170314805003039,0.0,2.0,0.0,0.0,0.0
170314805003040,0.0,2.0,0.0,0.0,0.0
170314805003041,0.0,2.0,0.0,0.0,0.0
170314805003042,0.0,2.0,0.0,0.0,0.0
170314805003043,0.0,2.0,0.0,0.0,0.0
170314805003044,0.0,2.0,0.0,0.0,0.0
170314805003045,0.0,2.0,0.0,0.0,0.0
170314805003046,0.0,2.0,0.0,0.0,0.0
170314805003047,0.0,2.0,0.0,0.0,0.0
170314805003048,0.0,2.0,0.0,0.0,0.0
170314805003049,0.0,2.0,0.0,0.0,0.0
170314805003050,0.0,2.0,0.0,0.0,0.0
170314805003051,0.0,2.0,0.0,0.0,0.0
170314805003052,0.0,2.0,0.0,0.0,0.0
170314805003053,0.0,2.0,0.0,0.0,0.0
170314805003054,0.0,2.0,0.0,0.0,0.0
170314805003055,0.0,2.0,0.0,0.0,0.0
170314805003056,0.0,2.0,0.0,0.0,0.0
170314805003057,0.0,2.0,0.0,0.0,0.0
170314805003058,0.0,2.0,0.0,0.0,0.0
170314805003059,0.0,2.0,0.0,0.0,0.0
170314805003060,0.0,2.0,0.0,0.0,0.0
170314805003061,0.0,2.0,0.0,0.0,0.0
170314805003062,0.0,2.0,0.0,0.0,0.0
170314805003063,0.0,2.0,0.0,0.0,0.0
170314903001000,0.0,0.0,0.0,0.0,0.0
170314903001001,0.0,0.0,0.0,0.0,0.0
170314903001002,0.0,0.0,0.0,0.0,0.0
170314903001003,0.0,0.0,0.0,0.0,0.0
170314903001004,0.0,0.0,0.0,0.0,0.0
170314903001005,0.0,0.0,0.0,0.0,0.0
170314903001006,0.0,0.0,0.0,0.0,0.0
170314903001007,0.0,0.0,0.0,0.0,0.0
170314903001008,0.0,0.0,0.0,0.0,0.0
170314903001009,0.0,0.0,0.0,0.0,0.0
170314903001010,0.0,0.0,0.0,0.0,0.0
170314903001011,0.0,0.0,0.0,0.0,0.0
170314903001012,0.0,0.0,0.0,0.0,0.0
170314903001013,0.0,0.0,0.0,0.0,0.0
170314903001014,0.0,0.0,0.0,0.0,0.0
170314903001015,0.0,0.0,0.0,0.0,0.0
170314903001016,0.0,0.0,0.0,0.0,0.0
170314903001017,0.0,0.0,0.0,0.0,0.0
170314903001018,0.0,0.0,0.0,0.0,0.0
170314903001019,0.0,0.0,0.0,0.0,0.0
170314903001020,0.0,0.0,0.0,0.0,0.0
170314903001021,0.0,0.0,0.0,0.0,0.0
170314903001022,0.0,0.0,0.0,0.0,0.0
170314903001023,0.0,0.0,0.0,0.0,0.0
170314903001024,0.0,0.0,0.0,0.0,0.0
170314903001025,0.0,0.0,0.0,0.0,0.0
170314903001026,0.0,0.0,0.0,0.0,0.0
170314903001027,0.0,0.0,0.0,0.0,0.0
170314903002000,0.0,0.0,0.0,0.0,0.0
170314903002001,0.0,0.0,0.0,0.0,0.0
170314903002002,0.0,0.0,0.0,0.0,0.0
170314903002003,0.0,0.0,0.0,0.0,0.0
170314903002004,0.0,0.0,0.0,0.0,0.0
170314903002005,0.0,0.0,0.0,0.0,0.0
170314903002006,0.0,0.0,0.0,0.0,0.0
170314903002007,0.0,0.0,0.0,0.0,0.0
170314903002008,0.0,0.0,0.0,0.0,0.0
170314903002009,0.0,0.0,0.0,0.0,0.0
170314903002010,0.0,0.0,0.0,0.0,0.0
170314903002011,0.0,0.0,0.0,0.0,0.0
170314903002012,0.0,0.0,0.0,0.0,0.0
170314903002013,0.0,0.0,0.0,0.0,0.0
170314903002014,0.0,0.0,0.0,0.0,0.0
170314903002015,0.0,0.0,0.0,0.0,0.0
170314903002016,0.0,0.0,0.0,0.0,0.0
170314903002017,0.0,0.0,0.0,0.0,0.0
170314903002018,0.0,0.0,0.0,0.0,0.0
170314903002019,0.0,0.0,0.0,0.0,0.0
170314903002020,0.0,0.0,0.0,0.0,0.0
170314903002021,0.0,0.0,0.0,0.0,0.0
170314903002022,0.0,0.0,0.0,0.0,0.0
170314903002023,0.0,1.0,0.0,0.0,0.0
170314903002024,0.0,1.0,0.0,0.0,0.0
170314903002025,0.0,0.0,0.0,0.0,0.0
170314903002026,0.0,0.0,0.0,0.0,0.0
170314903002027,0.0,1.0,0.0,0.0,0.0
170314903002028,0.0,0.0,0.0,0.0,0.0
170314904001000,0.0,0.0,0.0,0.0,0.0
170314904001001,0.0,0.0,0.0,0.0,0.0
170314904001002,0.0,0.0,0.0,0.0,0.0
